pattern,rating,events,pattern_str
"0.76913714,0.0,0.0,0.0,0.32214966,-0.5797694,2.6690779,0.749229,-0.55203336,0.15234627,-1.9740636,2.6690779,-0.73703307,1.1901459,1.1903583,1.292168,-0.23556541,0.5237459,-0.52104217,-1.8522046,0.0,-0.3550442,0.65239567,-0.113946095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",4.13671875,"[66, 8, 47, 57, 10]",a.x < b.x and a.y < b.y and a.z < b.z and b.x not = d.x and b.y not = d.y and b.z not = d.z and d.y not = c.y and d.z not = c.z and 
"0.32214966,0.0,0.0,0.0,-0.55203336,0.94722736,0.7202119,0.44117692,-0.76776975,-0.025865363,-0.48862666,-1.4395511,0.73016804,0.70840704,-1.2135041,0.06274441,-0.402053,0.65239567,-0.37209645,-1.9822359,1.5570691,0.7202119,-0.00036365993,-1.2631192,-1.2897754,0.240812,-1.9822359,-1.2135041,-0.23556541,-1.0326073,0.9051165,-0.018192561,0.0,-1.1275393,0.15423249,2.6690779,0.0",2.7958984375,"[8, 47, 52, 98, 63, 54, 40, 10]",a.x not = d.x and a.y not = d.y and  and b.x = c.x and b.y = c.y and b.z = c.z and c.x not < d.x and c.y not < d.y and  and d.x > a.x and d.y > a.y and d.z > a.z and e.y not = b.y and e.z not = b.z and f.x = g.x and f.y = g.y and f.z = g.z and g.z < c.z and 
"1.0567229,0.0,0.0,0.0,0.0,0.53171515,-1.0953175,0.65239567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.0106767796958858,[19],
"1.0567229,0.0,0.0,0.0,0.32214966,0.53171515,-1.0953175,0.65239567,-0.23556541,-0.4040296,1.5400741,-0.48862666,-0.8284663,0.06274441,0.44117692,0.29748788,0.5177432,-2.227426,0.5237459,0.67410165,0.0,-0.52104217,-1.6250727,-0.75993305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",3.92578125,"[19, 8, 10, 44, 73]",b.x not = d.x and b.y not = d.y and b.z not = d.z and c.x not > e.x and c.y not > e.y and c.z not > e.z and 
"1.0567229,0.0,0.0,0.0,0.32214966,0.53171515,-1.0953175,0.65239567,-0.23556541,-0.4040296,1.5400741,-0.48862666,-0.8284663,0.06274441,0.44117692,0.29748788,0.5177432,-2.227426,0.5237459,0.67410165,0.1347182,-0.52104217,-1.6250727,-0.75993305,0.32214966,-1.6747459,0.9353601,-0.018192561,0.0,-1.904546,0.25830948,0.63967603,0.0,0.0,0.0,0.0,0.0",5.52734375,"[19, 8, 10, 44, 73, 69, 8]",b.x not = d.x and b.y not = d.y and b.z not = d.z and c.x not > e.x and c.y not > e.y and c.z not > e.z and f.x < a.x and f.y < a.y and f.z < a.z and 
"1.0567229,0.0,0.0,0.0,0.32214966,0.53171515,-1.0953175,0.65239567,-0.23556541,-0.4040296,1.5400741,-0.48862666,-0.8284663,0.06274441,0.44117692,0.29748788,0.5177432,-2.227426,0.5237459,0.67410165,0.1347182,-0.52104217,-1.6250727,-0.75993305,0.32214966,-1.6747459,0.9353601,-0.018192561,-0.7768948,-1.904546,0.25830948,0.63967603,0.0,-1.9740636,-0.48862666,-0.7183736,0.0",6.29852294921875,"[19, 8, 10, 44, 73, 69, 8, 16]",b.x not = d.x and b.y not = d.y and b.z not = d.z and c.x not > e.x and c.y not > e.y and c.z not > e.z and e.x = h.x and e.y = h.y and e.z = h.z and f.x < a.x and f.y < a.y and f.z < a.z and g.x not = d.x and g.y not = d.y and g.z not = d.z and h.x >  36966 and h.y >  70677 and h.z >  7699
"-0.23556541,0.0,0.0,0.0,-0.23556541,1.292168,0.66496736,-0.105764985,-0.23556541,-0.4040296,-0.45599565,-0.75993305,0.0,-1.0658216,-1.1275393,0.44782278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",0,"[10, 10, 10]",
"-0.23556541,0.0,0.0,0.0,-0.23556541,1.292168,0.66496736,-0.105764985,-0.23556541,-0.4040296,-0.45599565,-0.75993305,-0.01170659,-1.0658216,-1.1275393,0.44782278,-1.947619,1.441748,-1.2791126,-1.6250727,0.0,-0.25917888,0.29748788,1.292168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",0,"[10, 10, 10, 62, 13]",a.x not > e.x and a.y not > e.y and a.z not > e.z and b.x not > e.x and  and c.x not > e.x and c.z not > e.z and 
"-0.23556541,0.0,0.0,0.0,-0.5309369,-0.19550203,-0.3515844,-1.0121481,0.73016804,1.292168,-0.52104217,2.1305988,-1.947619,-0.14927037,1.292168,1.9655542,0.0,2.1305988,-2.0403368,-0.635928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",3.46875,"[10, 58, 98, 13]",c.x > a.x and c.y > a.y and c.z > a.z and 
"-1.3810459,0.0,0.0,0.0,-1.4890969,-0.14927037,0.53171515,0.44117692,0.0,-0.635928,-1.0658216,1.0330436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",4.984375,"[61, 67]",
"-1.3810459,0.0,0.0,0.0,-1.4890969,-0.14927037,0.53171515,0.44117692,-0.1709293,-0.635928,-1.0658216,1.0330436,0.0,-0.18902436,1.1901459,-0.37209645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",3.921875,"[61, 67, 4]",
"-1.3810459,0.0,0.0,0.0,-1.4890969,-0.14927037,0.53171515,0.44117692,-0.1709293,-0.635928,-1.0658216,1.0330436,0.32214966,-0.18902436,1.1901459,-0.37209645,0.73016804,-0.12653075,0.65239567,-0.9485791,0.0,-0.17500906,0.53171515,-1.0658216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",3.828125,"[61, 67, 4, 8, 98]",a.x = e.x and a.y = e.y and a.z = e.z and c.x not < e.x and c.y not < e.y and c.z not < e.z and 
"0.31341043,0.0,0.0,0.0,-0.8284663,0.43333918,0.6250638,-0.018192561,1.4578367,0.8429717,0.7202119,-0.5797694,-0.17739731,-1.0953175,0.44782278,0.06274441,0.0,-1.904546,-0.26676828,-0.7183736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",4.17578125,"[59, 44, 88, 100]",a.x = d.x and a.z = d.z and b.x < d.x and b.y < d.y and  and c.x not < b.x and c.y not < b.y and c.z not < b.z and 
"-0.402053,0.0,0.0,0.0,0.7274042,0.44117692,-1.0953175,0.15423249,-0.08637425,-0.14927037,1.0330436,-0.18037358,0.0,-0.18037358,-1.0953175,2.8294199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",3.375,"[63, 74, 71]",a.x not = b.x and a.y not = b.y and a.z not = b.z and 
"-0.402053,0.0,0.0,0.0,0.7274042,0.44117692,-1.0953175,0.15423249,-0.08637425,-0.14927037,1.0330436,-0.18037358,-0.1709293,-0.18037358,-1.0953175,2.8294199,0.0,-1.1275393,-2.27656,-0.12653075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2.96875,"[63, 74, 71, 4]",a.x not = b.x and a.y not = b.y and a.z not = b.z and 
"-0.402053,0.0,0.0,0.0,0.7274042,0.44117692,-1.0953175,0.15423249,-0.08637425,-0.14927037,1.0330436,-0.18037358,-0.1709293,-0.18037358,-1.0953175,2.8294199,-1.1571126,-1.1275393,-2.27656,-0.12653075,-0.1709293,0.06274441,-0.75993305,1.2087597,-0.402053,0.25830948,-2.27656,-1.1275393,-0.8284663,0.9051165,-0.105764985,-1.5004125,0.0,-0.3550442,-1.4395511,-0.9437499,0.0",2.3203125,"[63, 74, 71, 4, 24, 4, 63, 44]",a.x not = b.x and a.y not = b.y and a.z not = b.z and d.y not < e.y and d.z not < e.z and e.x not = a.x and e.z not = a.z and f.x not < e.x and f.y not < e.y and f.z not < e.z and g.x not = b.x and g.y not = b.y and  and 
"-0.402053,0.0,0.0,0.0,-0.1709293,0.8735721,0.5237459,0.112603985,0.0,-1.9422452,-0.9485791,0.47156447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2.375,"[63, 4]",a.x not = b.x and a.y not = b.y and a.z not = b.z and 
"-0.402053,0.0,0.0,0.0,-0.1709293,0.8735721,0.5237459,0.112603985,-1.1148477,-1.9422452,-0.9485791,0.47156447,0.0,-0.12653075,1.2087597,-1.5004125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",3.53125,"[63, 4, 64]",a.x not = b.x and a.y not = b.y and a.z not = b.z and 
"-1.6013154,0.0,0.0,0.0,0.0,-1.6747459,0.749229,1.292168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.0852421331042426,[23],
"-0.1709293,0.0,0.0,0.0,0.82868564,-0.4040296,-0.17500906,-0.26676828,0.34759963,-1.2791126,0.65110385,0.9051165,-0.54861903,0.25830948,-0.18902436,-1.9308118,-0.01170659,0.15234627,-0.071509734,-0.018192561,0.1347182,1.5400741,0.9268515,0.9051165,-0.17739731,1.9655542,-1.0658216,-0.75993305,-1.1148477,0.9268515,-1.6747459,-0.18037358,0.0,0.70840704,0.44117692,0.65239567,0.0",4.268829345703125,"[4, 38, 75, 14, 62, 69, 100, 64]",a.y not < e.y and a.z not < e.z and b.x > g.x and b.y > g.y and b.z > g.z and c.x = b.x and  and d.x =  70121 and d.y =  85119 and  and e.x not > d.x and e.y not > d.y and e.z not > d.z and f.x < a.x and f.y < a.y and f.z < a.z and g.x > h.x and g.y > h.y and g.z > h.z and 
"1.4578367,0.0,0.0,0.0,0.0,-1.9308118,0.749229,-1.9740636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",0.9184146189957516,[88],
"1.4578367,0.0,0.0,0.0,-0.08637425,-1.9308118,0.749229,-1.9740636,0.0,-0.33068386,0.7756002,0.30558252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2.1875,"[88, 71]",a.y not < b.y and a.z not < b.z and 
"1.4578367,0.0,0.0,0.0,-0.08637425,-1.9308118,0.749229,-1.9740636,-0.23556541,-0.33068386,0.7756002,0.30558252,0.34759963,-1.0953175,1.6686074,-1.0953175,0.0,1.6686074,-2.27656,0.9051165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2.75,"[88, 71, 10, 75]",a.y not < b.y and a.z not < b.z and b.x not < c.x and b.y not < c.y and b.z not < c.z and 
"0.32214966,0.0,0.0,0.0,-0.37868884,-0.33068386,1.5400741,-0.52104217,-0.1709293,-2.0403368,0.240812,0.47156447,0.0,0.9353601,0.5237459,-1.0121481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2.296875,"[8, 28, 4]",
"0.32214966,0.0,0.0,0.0,-0.37868884,-0.33068386,1.5400741,-0.52104217,-0.1709293,-2.0403368,0.240812,0.47156447,-1.4890969,0.9353601,0.5237459,-1.0121481,0.7274042,1.5400741,-0.37209645,0.240812,0.32214966,-0.48862666,-0.018192561,0.5237459,-0.1709293,-0.025865363,0.94722736,1.6686074,0.0,-1.2791126,0.112603985,-1.8522046,0.0,0.0,0.0,0.0,0.0",1.21875,"[8, 28, 4, 67, 74, 8, 4]",a.x not = d.x and a.y not = d.y and  and b.x < f.x and  and c.x not < e.x and c.y not < e.y and c.z not < e.z and d.x > b.x and d.z > b.z and e.x not > b.x and e.y not > b.y and e.z not > b.z and f.x not = d.x and f.y not = d.y and f.z not = d.z and 
"0.76913714,0.0,0.0,0.0,0.39853126,-0.3515844,-1.2135041,-1.9422452,0.0,-2.227426,-1.2631192,-1.6250727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",4.3515625,"[66, 99]",a.y < b.y and a.z < b.z and 
"0.76913714,0.0,0.0,0.0,0.39853126,-0.3515844,-1.2135041,-1.9422452,1.4578367,-2.227426,-1.2631192,-1.6250727,-0.7768948,-0.25917888,-0.4193814,0.79711986,0.08652671,-0.14927037,-1.9822359,-0.14927037,-0.23556541,0.66496736,1.0574329,-1.1509854,0.0,-2.0403368,0.6250638,-0.91523457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",3.5089111328125,"[66, 99, 88, 16, 53, 10]",a.y < b.y and a.z < b.z and b.y = f.y and b.z = f.z and c.x not < b.x and c.y not < b.y and c.z not < b.z and d.x >  88582 and d.y >  63775 and  and e.x not > a.x and e.z not > a.z and 
"-0.23556541,0.0,0.0,0.0,0.32214966,-1.8522046,-0.98024446,0.9268515,0.32214966,-0.37209645,-2.27656,0.66496736,0.49949974,-0.52104217,-0.635928,1.292168,-0.23556541,-0.113946095,-1.8522046,-1.2631192,-0.7768948,-0.14927037,-0.52104217,1.2087597,0.49949974,-0.025865363,0.44117692,1.0574329,0.0,-0.4193814,-1.4524277,0.94722736,0.0,0.0,0.0,0.0,0.0",5.73876953125,"[10, 8, 8, 65, 10, 16, 65]",a.x not > e.x and a.y not > e.y and a.z not > e.z and b.x not = d.x and b.y not = d.y and  and c.x not = d.x and c.y not = d.y and c.z not = d.z and d.x > c.x and d.y > c.y and d.z > c.z and f.y >  33593 and f.z >  2958 and 
"-1.1148477,0.0,0.0,0.0,-0.01170659,0.47156447,0.15423249,-0.9485791,0.0,-0.19550203,1.6686074,-0.635928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",3.390625,"[64, 62]",
"-1.1148477,0.0,0.0,0.0,-0.01170659,0.47156447,0.15423249,-0.9485791,-0.06829895,-0.19550203,1.6686074,-0.635928,-0.23556541,-1.8522046,2.8294199,0.65110385,0.0,-1.9740636,0.8735721,1.1901459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",4.1328125,"[64, 62, 106, 10]",a.x > d.x and a.z > d.z and b.x not > d.x and b.y not > d.y and b.z not > d.z and 
"-0.402053,0.0,0.0,0.0,-0.7768948,-1.0953175,-0.25917888,-0.9437499,1.0567229,0.15234627,0.66496736,-1.4524277,0.0,-0.19550203,-1.1509854,-0.00036365993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",4.98046875,"[63, 16, 19]",a.x not = b.x and a.y not = b.y and a.z not = b.z and b.x >  69970 and b.y >  60952 and b.z >  2491 and 
"-0.402053,0.0,0.0,0.0,-0.7768948,-1.0953175,-0.25917888,-0.9437499,1.0567229,0.15234627,0.66496736,-1.4524277,-1.1571126,-0.19550203,-1.1509854,-0.00036365993,0.32214966,-0.14927037,0.7756002,1.9118863,-0.23556541,-0.91523457,0.65110385,-0.75993305,1.4578367,-0.91523457,0.43333918,-1.904546,-0.1709293,0.44117692,-1.2135041,0.65239567,0.0,0.65239567,-1.0953175,0.8429717,0.0",1.19500732421875,"[63, 16, 19, 24, 8, 10, 88, 4]",a.x not = b.x and a.y not = b.y and a.z not = b.z and b.x >  69970 and b.y >  60952 and b.z >  2491 and c.x = a.x and c.y = a.y and c.z = a.z and d.x not = a.x and d.y not = a.y and d.z not = a.z and e.x not = d.x and e.z not = d.z and f.x not > e.x and f.y not > e.y and f.z not > e.z and g.x not < b.x and g.y not < b.y and g.z not < b.z and 
"0.5248462,0.0,0.0,0.0,-0.23556541,-1.5004125,2.6690779,0.9353601,-1.947619,-0.9437499,1.0330436,-1.2791126,-1.2897754,0.749229,0.65239567,1.0330436,0.0,0.15234627,0.79711986,-0.4040296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",4.765625,"[105, 10, 13, 40]",
"-0.19249736,0.0,0.0,0.0,0.82868564,2.1305988,-0.45599565,-0.18037358,0.0,-0.19550203,0.53171515,0.5237459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",4.5625,"[97, 38]",
"0.34759963,0.0,0.0,0.0,-0.1709293,-0.25917888,-1.0121481,0.8736079,-1.2897754,-1.4395511,2.1305988,-0.52104217,-0.23556541,1.0330436,-0.91523457,-1.9740636,-0.01170659,0.749229,0.8736079,-0.98024446,0.0,-0.26676828,-0.33068386,-1.904546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2.55078125,"[75, 4, 40, 10, 62]",a.x = b.x and a.z = b.z and b.x not < e.x and b.y not < e.y and b.z not < e.z and d.x not > e.x and d.y not > e.y and d.z not > e.z and 
"0.34759963,0.0,0.0,0.0,-0.1709293,-0.25917888,-1.0121481,0.8736079,-1.2897754,-1.4395511,2.1305988,-0.52104217,-0.23556541,1.0330436,-0.91523457,-1.9740636,-0.01170659,0.749229,0.8736079,-0.98024446,0.32214966,-0.26676828,-0.33068386,-1.904546,-0.1709293,0.70840704,0.15423249,-0.75993305,0.0,0.43333918,-0.45599565,-0.5797694,0.0,0.0,0.0,0.0,0.0",2.0,"[75, 4, 40, 10, 62, 8, 4]",a.x = b.x and a.z = b.z and b.x not < e.x and b.y not < e.y and b.z not < e.z and d.x not > e.x and d.y not > e.y and d.z not > e.z and e.x not > d.x and e.y not > d.y and e.z not > d.z and f.x not = d.x and f.y not = d.y and f.z not = d.z and 
"-1.6013154,0.0,0.0,0.0,0.0,0.44117692,0.79711986,-0.00036365993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.1613248337398046,[23],
"-1.6013154,0.0,0.0,0.0,-0.23556541,0.44117692,0.79711986,-0.00036365993,0.32214966,1.1903583,-1.8522046,-0.91523457,0.1347182,-0.26676828,1.2087597,-0.3550442,-0.17739731,-0.18037358,-2.0403368,1.1903583,0.0,-1.1275393,0.240812,0.112603985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",3.4609375,"[23, 10, 8, 69, 100]",b.x not > e.x and b.y not > e.y and b.z not > e.z and c.x not = d.x and c.y not = d.y and c.z not = d.z and d.x < a.x and d.y < a.y and d.z < a.z and 
"-1.6013154,0.0,0.0,0.0,-0.23556541,0.44117692,0.79711986,-0.00036365993,0.32214966,1.1903583,-1.8522046,-0.91523457,0.1347182,-0.26676828,1.2087597,-0.3550442,-0.17739731,-0.18037358,-2.0403368,1.1903583,0.7274042,-1.1275393,0.240812,0.112603985,0.0,0.5237459,-0.105764985,0.53171515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2.75,"[23, 10, 8, 69, 100, 74]",b.x not > e.x and b.y not > e.y and b.z not > e.z and c.x not = d.x and c.y not = d.y and c.z not = d.z and d.x < a.x and d.y < a.y and d.z < a.z and 
"-1.6013154,0.0,0.0,0.0,-0.23556541,0.44117692,0.79711986,-0.00036365993,0.32214966,1.1903583,-1.8522046,-0.91523457,0.1347182,-0.26676828,1.2087597,-0.3550442,-0.17739731,-0.18037358,-2.0403368,1.1903583,0.7274042,-1.1275393,0.240812,0.112603985,-0.1709293,0.5237459,-0.105764985,0.53171515,0.0,1.6686074,0.34301406,-0.071509734,0.0,0.0,0.0,0.0,0.0",1.6796875,"[23, 10, 8, 69, 100, 74, 4]",b.x not > e.x and b.y not > e.y and b.z not > e.z and c.x not = d.x and c.y not = d.y and c.z not = d.z and d.x < a.x and d.y < a.y and d.z < a.z and f.x not > b.x and f.y not > b.y and f.z not > b.z and 
"-1.947619,0.0,0.0,0.0,-0.73703307,1.0574329,0.9268515,-0.9485791,0.0,-0.45599565,1.9118863,-0.105764985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2.1875,"[13, 57]",
"0.34759963,0.0,0.0,0.0,-0.1709293,0.9051165,-0.33068386,-0.4040296,0.0,-0.26676828,-0.4040296,-1.6250727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2.34375,"[75, 4]",a.z = b.z and 
"0.34759963,0.0,0.0,0.0,-0.1709293,0.9051165,-0.33068386,-0.4040296,-0.08637425,-0.26676828,-0.4040296,-1.6250727,1.5570691,1.9118863,-0.00036365993,-1.9740636,0.39853126,-0.21411547,-0.45599565,2.6690779,0.32214966,-1.6747459,0.8736079,-1.4395511,0.0,-0.91523457,-2.227426,-0.21411547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",4.7734375,"[75, 4, 71, 54, 99, 8]",a.z = b.z and b.x not < e.x and b.y not < e.y and b.z not < e.z and e.x = f.x and e.y = f.y and e.z = f.z and 
"0.7274042,0.0,0.0,0.0,-0.37868884,-0.018192561,0.06274441,-0.75993305,1.0567229,-0.9437499,-1.0121481,-0.37209645,-0.8284663,-1.4524277,-1.4524277,-1.4524277,0.76913714,0.749229,-0.9485791,-0.45599565,0.39853126,-0.18902436,0.9268515,0.70840704,-0.1709293,-0.113946095,1.0330436,0.66496736,-0.06829895,0.6250638,-1.2631192,-1.5004125,0.0,-1.6747459,-0.52104217,0.43333918,0.0",9.001953125,"[74, 28, 19, 44, 66, 99, 4, 106]",a.x not > b.x and a.y not > b.y and  and b.x < f.x and b.y < f.y and b.z < f.z and c.x = a.x and c.y = a.y and c.z = a.z and e.x < b.x and e.y < b.y and e.z < b.z and g.x not < e.x and g.z not < e.z and 
"1.0567229,0.0,0.0,0.0,-0.19249736,0.43333918,1.2087597,-1.4395511,-0.1709293,-0.33068386,-1.0032946,-0.635928,0.32214966,1.2087597,-0.91523457,1.0330436,0.0,1.0574329,1.1901459,-0.37209645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",3.52001953125,"[19, 97, 4, 8]",b.x <  36149 and b.z <  4784 and 
"1.0567229,0.0,0.0,0.0,-0.19249736,0.43333918,1.2087597,-1.4395511,-0.1709293,-0.33068386,-1.0032946,-0.635928,0.32214966,1.2087597,-0.91523457,1.0330436,0.39853126,1.0574329,1.1901459,-0.37209645,0.7274042,0.25830948,-0.00036365993,-0.9485791,0.0,0.65110385,0.9268515,2.1305988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",3.7276611328125,"[19, 97, 4, 8, 99, 74]",b.x <  36149 and b.z <  4784 and c.x not < e.x and c.y not < e.y and c.z not < e.z and e.y = f.y and  and 
"1.0567229,0.0,0.0,0.0,-0.19249736,0.43333918,1.2087597,-1.4395511,-0.1709293,-0.33068386,-1.0032946,-0.635928,0.32214966,1.2087597,-0.91523457,1.0330436,0.39853126,1.0574329,1.1901459,-0.37209645,0.7274042,0.25830948,-0.00036365993,-0.9485791,-0.5309369,0.65110385,0.9268515,2.1305988,-1.1148477,0.15234627,-2.0403368,-0.3515844,0.0,0.9072777,0.30558252,-1.8522046,0.0",3.6240921020507812,"[19, 97, 4, 8, 99, 74, 58, 64]",b.x <  36149 and b.z <  4784 and c.x not < e.x and c.y not < e.y and c.z not < e.z and e.y = f.y and  and f.x not > b.x and f.y not > b.y and f.z not > b.z and 
"0.5248462,0.0,0.0,0.0,0.0,1.1903583,0.8429717,0.65239567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",0.8628458370850933,[105],
"0.5248462,0.0,0.0,0.0,-0.76776975,1.1903583,0.8429717,0.65239567,0.0,-0.21411547,-0.4040296,0.44117692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",3.78125,"[105, 52]",
"0.5248462,0.0,0.0,0.0,-0.76776975,1.1903583,0.8429717,0.65239567,-0.8284663,-0.21411547,-0.4040296,0.44117692,0.76913714,-0.105764985,-0.18037358,2.1305988,-0.7768948,-1.4524277,-0.071509734,-0.33068386,-0.76776975,0.8429717,0.749229,-1.2791126,0.0,0.749229,2.1305988,-2.27656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",7.2275390625,"[105, 52, 44, 66, 16, 52]",b.y not < d.y and b.z not < d.z and c.x < d.x and c.y < d.y and c.z < d.z and d.x < b.x and d.y < b.y and  and e.z >  8010 and 
"0.5248462,0.0,0.0,0.0,-0.76776975,1.1903583,0.8429717,0.65239567,-0.8284663,-0.21411547,-0.4040296,0.44117692,0.76913714,-0.105764985,-0.18037358,2.1305988,-0.7768948,-1.4524277,-0.071509734,-0.33068386,-0.76776975,0.8429717,0.749229,-1.2791126,-0.37868884,0.749229,2.1305988,-2.27656,0.0,0.37290582,-0.018192561,-0.9437499,0.0,0.0,0.0,0.0,0.0",8.8759765625,"[105, 52, 44, 66, 16, 52, 28]",b.y not < d.y and b.z not < d.z and c.x < d.x and c.y < d.y and c.z < d.z and d.x < b.x and d.y < b.y and  and e.z >  8010 and f.x not < d.x and f.y not < d.y and f.z not < d.z and 
