pattern,rating,events,pattern_str
"0.016425842,0.0,0.0,0.0,-1.4526132,-0.92529505,1.4156854,0.4751273,0.0,2.3998013,-0.43971962,0.5475132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",3.3745000000000003,"[38, 69]",
"0.016425842,0.0,0.0,0.0,-1.4526132,-0.92529505,1.4156854,0.4751273,-0.53279245,2.3998013,-0.43971962,0.5475132,-0.21217966,0.5857793,2.2611248,1.2329727,0.016425842,0.8775952,0.16599564,0.33002108,0.0,0.47404125,-0.92529505,0.70615584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2.9552500000000004,"[38, 69, 8, 71, 38]",b.y < a.y and b.z < a.z and c.x not = d.x and c.y not = d.y and c.z not = d.z and d.x not < c.x and d.z not < c.z 
"0.50940454,0.0,0.0,0.0,-0.2880653,-0.8889038,-0.29395533,0.4751273,1.9635494,-1.7917913,-0.28774425,-0.8353376,0.0,-1.6711625,-0.67559195,0.45118022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",4.38225,"[99, 68, 75]",
"0.50940454,0.0,0.0,0.0,-0.2880653,-0.8889038,-0.29395533,0.4751273,1.9635494,-1.7917913,-0.28774425,-0.8353376,-3.0129292,-1.6711625,-0.67559195,0.45118022,-0.8691499,-0.6572774,1.9378093,1.9290671,1.9635494,-0.18075643,-0.046006493,1.7350892,0.0,0.5335542,-1.0390722,1.4156854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",4.8492500000000005,"[99, 68, 75, 10, 47, 75]",a.y = f.y and a.z = f.z and b.x > e.x and b.y > e.y and b.z > e.z and c.x = b.x and c.y = b.y and c.z = b.z and d.x not > e.x and d.y not > e.y and d.z not > e.z and e.x = c.x and e.y = c.y and  
"0.50940454,0.0,0.0,0.0,-0.2880653,-0.8889038,-0.29395533,0.4751273,1.9635494,-1.7917913,-0.28774425,-0.8353376,-3.0129292,-1.6711625,-0.67559195,0.45118022,-0.8691499,-0.6572774,1.9378093,1.9290671,1.9635494,-0.18075643,-0.046006493,1.7350892,-0.8399907,0.5335542,-1.0390722,1.4156854,0.0,0.781852,0.09806555,-0.056926467,0.0,0.0,0.0,0.0,0.0",3.634925,"[99, 68, 75, 10, 47, 75, 58]",a.y = f.y and a.z = f.z and b.x > e.x and b.y > e.y and b.z > e.z and c.x = b.x and c.y = b.y and c.z = b.z and d.x not > e.x and d.y not > e.y and d.z not > e.z and e.x = c.x and e.y = c.y and  and f.x = b.x and f.y = b.y and  
"-0.6944916,0.0,0.0,0.0,-3.0129292,-0.046006493,-0.6572774,0.5475132,0.50940454,-0.20026173,-0.67559195,-0.056584455,-0.8399907,0.22080576,-1.0390722,2.2611248,0.564358,0.5857793,-0.98309666,-0.98309666,-0.53279245,0.9567949,0.8242912,-0.48572922,0.0,-0.42451325,-1.5130534,-1.7917913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2.2358625,"[24, 10, 99, 58, 67, 8]",b.x not > e.x and b.z not > e.z and c.x = f.x and c.y = f.y and c.z = f.z and e.x > b.x and e.y > b.y and e.z > b.z 
"-0.35112572,0.0,0.0,0.0,0.016425842,1.0316114,0.8837442,1.2307438,-0.6944916,-0.44976217,-0.046006493,1.7777393,-0.38195708,-0.98309666,1.2640333,1.2717271,0.50940454,-0.55168086,0.5335542,-1.7917913,-3.0129292,-0.94047654,0.5646935,1.6526085,-0.53279245,-1.6711625,-0.92529505,-0.20026173,0.0,-0.67559195,-1.3300458,0.3552669,0.0,0.0,0.0,0.0,0.0",0.38196874999999997,"[23, 38, 24, 4, 99, 10, 8]",b.x > g.x and b.y > g.y and b.z > g.z and c.x not = a.x and c.y not = a.y and c.z not = a.z and d.x not < e.x and d.y not < e.y and d.z not < e.z and e.x = f.x and e.y = f.y and  and f.x not > e.x and f.z not > e.z 
"-0.35112572,0.0,0.0,0.0,0.016425842,1.0316114,0.8837442,1.2307438,-0.6944916,-0.44976217,-0.046006493,1.7777393,-0.38195708,-0.98309666,1.2640333,1.2717271,0.50940454,-0.55168086,0.5335542,-1.7917913,-3.0129292,-0.94047654,0.5646935,1.6526085,-0.53279245,-1.6711625,-0.92529505,-0.20026173,-3.0129292,-0.67559195,-1.3300458,0.3552669,0.0,0.5475132,-0.0071045975,-1.5130534,0.0",-0.21178125000000003,"[23, 38, 24, 4, 99, 10, 8, 10]",b.x > g.x and b.y > g.y and b.z > g.z and c.x not = a.x and c.y not = a.y and c.z not = a.z and d.x not < e.x and d.y not < e.y and d.z not < e.z and e.x = f.x and e.y = f.y and  and f.x not > e.x and f.z not > e.z and g.x not = d.x and g.z not = d.z 
"-0.8691499,0.0,0.0,0.0,2.5130293,-1.1436456,2.3998013,0.34941176,0.51957995,-1.3236763,-0.94047654,1.9378093,-0.8691499,-0.42952806,2.3998013,-0.92529505,0.0,1.6526085,0.26217124,2.3998013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",4.955,"[47, 59, 74, 47]",a.x = c.x and a.z = c.z and b.x = d.x and b.y = d.y and  and c.x not > b.x and c.y not > b.y and  
"-0.8691499,0.0,0.0,0.0,2.5130293,-1.1436456,2.3998013,0.34941176,0.51957995,-1.3236763,-0.94047654,1.9378093,-0.8691499,-0.42952806,2.3998013,-0.92529505,0.32437778,1.6526085,0.26217124,2.3998013,-0.53279245,-0.046006493,-0.55168086,0.8837442,-3.0129292,-0.42952806,0.8775952,1.3388705,-0.14240444,-1.290482,2.3998013,0.5646935,0.0,1.2640333,-0.43971962,0.5209106,0.0",3.6427879999999995,"[47, 59, 74, 47, 40, 8, 10, 14]",a.x = c.x and a.z = c.z and b.x = d.x and b.y = d.y and  and c.x not > b.x and c.y not > b.y and  and d.x = c.x and d.y = c.y and d.z = c.z and e.x < c.x and e.z < c.z and f.x not = d.x and f.z not = d.z and g.z not > e.z and h.x =  56269 and h.y =  99103 and h.z =  11694
"1.9635494,0.0,0.0,0.0,2.5130293,0.2275822,-1.3300458,-1.3300458,0.5913989,1.3434942,-0.87394685,1.6526085,0.51957995,-0.5921118,-1.3300458,0.65862805,0.0,0.9567949,-0.5405719,-1.1436456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",3.7387499999999996,"[75, 59, 52, 74]",a.x = b.x and a.y = b.y and a.z = b.z and b.x = d.x and b.y = d.y and b.z = d.z and c.x not < d.x and c.y not < d.y and c.z not < d.z 
"0.51957995,0.0,0.0,0.0,0.3312102,1.2307438,0.70615584,-1.7917913,0.32437778,1.2640333,-1.1436456,0.89232147,1.0404971,1.2727034,-0.69247884,0.4339084,0.51957995,-0.43971962,0.34941176,-0.20551626,-2.360562,-1.5130534,-0.090982966,0.47404125,0.0,1.0316114,0.34941176,-0.056926467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",3.9743175000000006,"[74, 66, 40, 54, 74, 97]",a.y not > b.y and a.z not > b.z and e.x not > b.x and e.y not > b.y and e.z not > b.z and f.x <  37758 and f.y <  21051 and f.z <  5095
"1.1211684,0.0,0.0,0.0,-0.8691499,-0.0071045975,0.79136026,0.74032295,-1.2639223,1.3434942,0.012812977,0.8837442,1.7819445,1.4156854,-0.94047654,-0.98309666,0.1537978,-1.7917913,0.22080576,-1.0390722,0.1393737,0.47404125,1.3388705,1.6526085,-0.35112572,0.5486286,0.74032295,0.5486286,0.0,1.7118248,-1.1436456,-0.18075643,0.0,0.0,0.0,0.0,0.0",2.7884709999999995,"[16, 47, 88, 63, 105, 61, 23]",a.x >  19131 and  and b.x = c.x and b.y = c.y and  and c.x not < b.x and c.y not < b.y and c.z not < b.z and d.x not = b.x and  and f.y = e.y and f.z = e.z 
"1.1211684,0.0,0.0,0.0,-0.8691499,-0.0071045975,0.79136026,0.74032295,-1.2639223,1.3434942,0.012812977,0.8837442,1.7819445,1.4156854,-0.94047654,-0.98309666,0.1537978,-1.7917913,0.22080576,-1.0390722,0.1393737,0.47404125,1.3388705,1.6526085,-0.35112572,0.5486286,0.74032295,0.5486286,-0.38195708,1.7118248,-1.1436456,-0.18075643,0.0,1.6526085,-0.67559195,-0.48572922,0.0",1.423236625,"[16, 47, 88, 63, 105, 61, 23, 4]",a.x >  19131 and  and b.x = c.x and b.y = c.y and  and c.x not < b.x and c.y not < b.y and c.z not < b.z and d.x not = b.x and  and e.x < h.x and e.y < h.y and  and f.y = e.y and f.z = e.z and g.x not < a.x and g.z not < a.z 
"0.564358,0.0,0.0,0.0,-0.53279245,1.9378093,-0.92529505,-1.902445,0.5913989,0.34941176,0.3552669,0.47404125,-0.38195708,-0.42451325,-0.82994694,1.9290671,0.5913989,2.5119743,-0.28774425,-0.44976217,-0.13471155,1.3388705,0.74032295,0.26217124,-0.14240444,1.2307438,-0.38033462,0.5475132,0.0,-1.6711625,0.70615584,-0.44976217,0.0,0.0,0.0,0.0,0.0",1.9266075000000003,"[67, 8, 52, 4, 52, 64, 14]",a.z > b.z and b.x not = d.x and b.y not = d.y and b.z not = d.z and c.x not < d.x and c.y not < d.y and  and d.x not < e.x and d.y not < e.y and  and e.x not < d.x and e.y not < d.y and e.z not < d.z and f.x > d.x and f.y > d.y and f.z > d.z and g.x =  95789 and g.z =  7566
"0.5913989,0.0,0.0,0.0,0.0,0.8578295,0.8775952,0.33002108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.1901066266926497,[52],
"-0.24160568,0.0,0.0,0.0,-0.53279245,-0.090982966,-1.3300458,-0.6572774,-0.53279245,0.012812977,0.26217124,2.3998013,-0.35112572,-1.3300458,0.41660112,-0.92421544,0.1393737,0.5486286,1.6526085,-0.38033462,0.29034773,1.2727034,0.34941176,-0.69247884,0.0,-0.7520712,0.781852,1.2640333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2.466875,"[13, 8, 8, 23, 61, 19]",a.x not > c.x and a.y not > c.y and a.z not > c.z and b.x not = d.x and b.y not = d.y and b.z not = d.z and c.x not = d.x and c.z not = d.z and d.x not < a.x and d.y not < a.y and d.z not < a.z 
"-0.21217966,0.0,0.0,0.0,0.0,0.70615584,-0.42451325,1.1302276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.1498872590598541,[71],
"-0.38195708,0.0,0.0,0.0,0.70501214,1.2307438,-1.902445,-0.69247884,1.9635494,1.2307438,1.9290671,0.5857793,0.0,-0.82994694,1.2640333,1.3388705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2.7667499999999996,"[4, 65, 75]",b.z > c.z 
"-0.38195708,0.0,0.0,0.0,0.70501214,1.2307438,-1.902445,-0.69247884,1.9635494,1.2307438,1.9290671,0.5857793,-0.53279245,-0.82994694,1.2640333,1.3388705,0.0,-0.5405719,0.2275822,-0.44976217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2.4252499999999997,"[4, 65, 75, 8]",b.z > c.z and c.x = b.x and c.y = b.y and c.z = b.z 
"-0.38195708,0.0,0.0,0.0,0.70501214,1.2307438,-1.902445,-0.69247884,1.9635494,1.2307438,1.9290671,0.5857793,-0.53279245,-0.82994694,1.2640333,1.3388705,-0.38195708,-0.5405719,0.2275822,-0.44976217,0.0,0.8578295,0.5857793,-0.98309666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",0,"[4, 65, 75, 8, 4]",a.x not < e.x and a.z not < e.z and b.z > c.z and c.x = b.x and c.y = b.y and c.z = b.z 
"-0.38195708,0.0,0.0,0.0,0.70501214,1.2307438,-1.902445,-0.69247884,1.9635494,1.2307438,1.9290671,0.5857793,-0.53279245,-0.82994694,1.2640333,1.3388705,-0.38195708,-0.5405719,0.2275822,-0.44976217,0.564358,0.8578295,0.5857793,-0.98309666,0.0,0.5335542,0.43412462,-0.42451325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2.425625,"[4, 65, 75, 8, 4, 67]",a.x not < e.x and a.z not < e.z and b.z > c.z and c.x = b.x and c.y = b.y and c.z = b.z 
"0.1393737,0.0,0.0,0.0,-0.2880653,1.7350892,-0.574676,1.9290671,-0.35112572,0.43412462,-1.7917913,0.45118022,-3.0129292,-1.3300458,1.1302276,-0.046006493,0.0,0.26217124,0.45118022,-1.0390722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",3.0705,"[61, 68, 23, 10]",c.x not < a.x and c.y not < a.y and  
"0.1393737,0.0,0.0,0.0,-0.2880653,1.7350892,-0.574676,1.9290671,-0.35112572,0.43412462,-1.7917913,0.45118022,-3.0129292,-1.3300458,1.1302276,-0.046006493,-1.4526132,0.26217124,0.45118022,-1.0390722,-0.53279245,-0.5110442,-0.23639293,-0.42451325,-0.38195708,0.012812977,-0.6572774,0.5486286,0.0,0.5296579,-0.87394685,0.5209106,0.0,0.0,0.0,0.0,0.0",1.10314375,"[61, 68, 23, 10, 69, 8, 4]",a.x = e.x and a.y = e.y and a.z = e.z and b.x > e.x and b.y > e.y and  and c.x not < a.x and c.y not < a.y and  and d.x not > e.x and d.z not > e.z and e.x < a.x and e.y < a.y and e.z < a.z and f.x not = d.x and f.y not = d.y and f.z not = d.z 
"0.1537978,0.0,0.0,0.0,0.0,0.65862805,0.79136026,0.4751273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",0.9161510542230935,[105],
"0.1537978,0.0,0.0,0.0,-0.4697604,0.65862805,0.79136026,0.4751273,0.0,0.19728483,0.45118022,-0.19528197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",3.1425,"[105, 53]",
"0.1537978,0.0,0.0,0.0,-0.4697604,0.65862805,0.79136026,0.4751273,-1.2639223,0.19728483,0.45118022,-0.19528197,0.0,0.2275822,-0.7520712,0.2275822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2.705,"[105, 53, 88]",b.x not > a.x and  
"-0.14240444,0.0,0.0,0.0,0.0,1.6526085,0.8451173,1.2329727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",0.9965409760368291,[14],a.y =  13445 and a.z =  12302
"-0.14240444,0.0,0.0,0.0,-0.53279245,1.6526085,0.8451173,1.2329727,0.715712,-1.902445,0.781852,-0.574676,0.0,-0.43971962,-0.16503073,-0.574676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",3.43295,"[14, 8, 98]",a.y =  13445 and a.z =  12302 
"-0.14240444,0.0,0.0,0.0,-0.53279245,1.6526085,0.8451173,1.2329727,0.715712,-1.902445,0.781852,-0.574676,0.32437778,-0.43971962,-0.16503073,-0.574676,0.0,1.7118248,-0.046006493,0.5335542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",3.818295,"[14, 8, 98, 40]",a.y =  13445 and a.z =  12302 and b.x not = d.x and b.y not = d.y and b.z not = d.z and c.x > a.x and c.y > a.y and  
"-0.16663118,0.0,0.0,0.0,0.0,1.1302276,-0.29395533,1.7777393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",0.8490098978814501,[100],
"-0.16663118,0.0,0.0,0.0,-0.5217265,1.1302276,-0.29395533,1.7777393,-0.8399907,0.26217124,0.012812977,-0.42451325,0.7511629,0.09806555,1.9290671,-0.28774425,-3.0129292,-1.3300458,-0.6572774,-1.902445,-2.360562,1.3388705,-0.67559195,-0.6572774,1.0404971,-0.8353376,-1.3300458,1.9378093,0.0,-0.4726075,0.006980303,-1.5452743,0.0,0.0,0.0,0.0,0.0",3.88064825,"[100, 28, 58, 62, 10, 97, 54]",b.x < f.x and b.y < f.y and b.z < f.z and c.x < g.x and c.y < g.y and c.z < g.z and f.x <  59232 and f.z <  821 
"-0.16663118,0.0,0.0,0.0,-0.5217265,1.1302276,-0.29395533,1.7777393,-0.8399907,0.26217124,0.012812977,-0.42451325,0.7511629,0.09806555,1.9290671,-0.28774425,-3.0129292,-1.3300458,-0.6572774,-1.902445,-2.360562,1.3388705,-0.67559195,-0.6572774,1.0404971,-0.8353376,-1.3300458,1.9378093,-0.38195708,-0.4726075,0.006980303,-1.5452743,0.0,-0.48572922,-0.42451325,0.65862805,0.0",2.515409825,"[100, 28, 58, 62, 10, 97, 54, 4]",a.x > h.x and a.z > h.z and b.x < f.x and b.y < f.y and b.z < f.z and c.x < g.x and c.y < g.y and c.z < g.z and f.x <  59232 and f.z <  821 
"-0.14240444,0.0,0.0,0.0,0.5913989,0.65862805,-0.6572774,1.9290671,-3.0129292,0.16599564,-1.483214,-0.55168086,0.0,0.5857793,2.3998013,0.79136026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2.913175,"[14, 52, 10]",a.x =  73040 and a.y =  66267 and a.z =  9468 
"-0.14240444,0.0,0.0,0.0,0.5913989,0.65862805,-0.6572774,1.9290671,-3.0129292,0.16599564,-1.483214,-0.55168086,-0.38195708,0.5857793,2.3998013,0.79136026,0.0,-0.67559195,0.49519753,-0.45654118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2.1694250000000004,"[14, 52, 10, 4]",a.x =  73040 and a.y =  66267 and a.z =  9468 and b.x not < d.x and b.y not < d.y and b.z not < d.z 
"-0.2880653,0.0,0.0,0.0,0.715712,-0.18075643,0.4339084,-1.1436456,-0.4697604,-0.6572774,0.47404125,-0.8353376,-3.0129292,0.8451173,-1.3300458,-0.16503073,-0.6944916,0.70615584,-1.902445,-0.28774425,0.0,-0.44976217,-0.8353376,-0.45654118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2.3893750000000002,"[68, 98, 53, 10, 24]",a.x > e.x and a.y > e.y and  and b.x > a.x and b.y > a.y and  and c.x not > a.x and c.z not > a.z and d.x not > e.x and d.y not > e.y and d.z not > e.z 
"0.564358,0.0,0.0,0.0,1.7819445,-0.6572774,0.8242912,-0.056584455,0.0,-0.42952806,-0.45654118,0.70615584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2.5975,"[67, 63]",a.y > b.y and a.z > b.z 
"0.564358,0.0,0.0,0.0,1.7819445,-0.6572774,0.8242912,-0.056584455,-0.6944916,-0.42952806,-0.45654118,0.70615584,0.7511629,0.34941176,2.2611248,-0.8889038,0.70501214,-0.82994694,0.09552577,0.16599564,0.0,0.26217124,0.4339084,-0.0071045975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2.661875,"[67, 63, 24, 62, 65]",a.y > b.y and a.z > b.z and c.x not = a.x and c.y not = a.y and  
"0.564358,0.0,0.0,0.0,1.7819445,-0.6572774,0.8242912,-0.056584455,-0.6944916,-0.42952806,-0.45654118,0.70615584,0.7511629,0.34941176,2.2611248,-0.8889038,0.70501214,-0.82994694,0.09552577,0.16599564,-0.16663118,0.26217124,0.4339084,-0.0071045975,0.0,-0.5921118,0.8242912,0.34941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",3.1734374999999995,"[67, 63, 24, 62, 65, 100]",a.y > b.y and a.z > b.z and c.x not = a.x and c.y not = a.y and  and e.x > c.x and e.z > c.z 
"0.70501214,0.0,0.0,0.0,-0.5217265,-0.056926467,-0.18075643,-0.48572922,-0.53279245,0.09806555,-0.4726075,0.3552669,-0.24160568,0.5335542,-0.29395533,0.9567949,0.0,0.22080576,0.65862805,2.3998013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2.8385,"[65, 28, 8, 13]",a.x > c.x and a.y > c.y and a.z > c.z and c.x not = d.x and c.y not = d.y and  
"0.70501214,0.0,0.0,0.0,-0.5217265,-0.056926467,-0.18075643,-0.48572922,-0.53279245,0.09806555,-0.4726075,0.3552669,-0.24160568,0.5335542,-0.29395533,0.9567949,2.5130293,0.22080576,0.65862805,2.3998013,-0.7423636,-0.92529505,-0.29395533,0.006980303,-0.35112572,0.012812977,1.4156854,2.3998013,-0.24160568,0.781852,-0.55168086,-0.38033462,0.0,0.4751273,0.65862805,0.70615584,0.0",2.47061875,"[65, 28, 8, 13, 59, 106, 23, 13]",a.x > c.x and a.y > c.y and a.z > c.z and b.x < f.x and b.y < f.y and b.z < f.z and c.x not = d.x and c.y not = d.y and  and d.x not > c.x and d.y not > c.y and d.z not > c.z and e.x = d.x and e.y = d.y and  and f.y < e.y and f.z < e.z and g.y not < a.y and g.z not < a.z 
"-0.5217265,0.0,0.0,0.0,-0.16663118,0.012812977,-0.43971962,0.781852,0.51957995,0.8775952,-2.6992166,2.2611248,-0.2880653,-0.0071045975,0.8242912,0.33002108,0.0,-0.574676,0.012812977,0.5209106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",3.6155,"[28, 100, 74, 68]",c.y not > b.y and c.z not > b.z 
"-0.5217265,0.0,0.0,0.0,-0.16663118,0.012812977,-0.43971962,0.781852,0.51957995,0.8775952,-2.6992166,2.2611248,-0.2880653,-0.0071045975,0.8242912,0.33002108,-0.53279245,-0.574676,0.012812977,0.5209106,0.1393737,-0.5110442,0.22080576,0.3552669,-0.53279245,0.4339084,-1.6711625,-1.3300458,0.0,-1.3300458,0.19728483,0.8451173,0.0,0.0,0.0,0.0,0.0",3.5887875000000005,"[28, 100, 74, 68, 8, 61, 8]",a.x < f.x and a.y < f.y and a.z < f.z and c.y not > b.y and c.z not > b.z and d.z > e.z and e.y not = d.y and  and f.x = e.x and f.y = e.y and f.z = e.z 
"0.70501214,0.0,0.0,0.0,-3.0129292,0.33002108,2.5119743,1.6526085,0.86099607,0.09806555,0.3552669,0.5857793,1.1211684,0.09552577,-1.3236763,0.22080576,-0.38195708,1.9290671,2.2611248,-1.902445,0.0,0.41660112,0.09806555,0.79136026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",3.2938817499999997,"[65, 10, 73, 16, 4]",a.x > c.x and a.y > c.y and a.z > c.z and b.x not > e.x and b.y not > e.y and  and d.x >  70879 and d.y >  87568 and d.z >  11776 
"-0.24160568,0.0,0.0,0.0,0.0,-1.483214,2.5119743,-0.0071045975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.0135913175441993,[13],
"-0.24160568,0.0,0.0,0.0,0.50940454,-1.483214,2.5119743,-0.0071045975,-0.5217265,0.5475132,0.47404125,1.0316114,-0.4697604,0.74032295,-1.3300458,0.8451173,0.0,-1.3300458,-1.483214,0.33002108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2.6157500000000002,"[13, 99, 28, 53]",a.x not > c.x and a.y not > c.y and a.z not > c.z 
"0.564358,0.0,0.0,0.0,0.86099607,2.3998013,-0.0071045975,0.5209106,0.0,-0.92529505,0.8242912,-0.8353376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",3.39475,"[67, 73]",a.x > b.x and a.y > b.y and a.z > b.z 
"0.564358,0.0,0.0,0.0,0.86099607,2.3998013,-0.0071045975,0.5209106,-0.38195708,-0.92529505,0.8242912,-0.8353376,0.1393737,0.74032295,-0.38033462,0.5475132,-0.53279245,1.0316114,1.2727034,1.3388705,-0.16663118,0.2275822,-0.29395533,-1.3236763,-0.4697604,1.7350892,0.45118022,-0.94047654,0.0,-0.42952806,-0.8889038,-0.8889038,0.0,0.0,0.0,0.0,0.0",1.89721875,"[67, 73, 4, 61, 8, 100, 53]",a.x > b.x and a.y > b.y and a.z > b.z and c.x not < e.x and c.y not < e.y and  and d.x = e.x and d.z = e.z and e.x not = d.x and e.y not = d.y and e.z not = d.z 
"-0.6944916,0.0,0.0,0.0,-0.38195708,0.45118022,-0.28666398,0.8451173,-0.38195708,1.2727034,0.5209106,-0.48572922,-0.21217966,0.49519753,-0.55168086,0.43412462,-3.0129292,0.5857793,1.3434942,0.5486286,0.0,-0.38033462,-0.98309666,-0.23230438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",0,"[24, 4, 4, 71, 10]",b.x not < e.x and b.y not < e.y and b.z not < e.z and c.x not < e.x and c.y not < e.y and  and d.x not < c.x and d.y not < c.y and  
"1.0404971,0.0,0.0,0.0,-1.2639223,0.26217124,-2.6992166,-0.7520712,-0.7423636,0.79136026,-2.6992166,0.79136026,-0.38195708,0.09552577,0.79136026,0.5486286,0.0,0.4751273,-0.0071045975,-0.92421544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.9705,"[54, 88, 106, 4]",
"1.0404971,0.0,0.0,0.0,-1.2639223,0.26217124,-2.6992166,-0.7520712,-0.7423636,0.79136026,-2.6992166,0.79136026,-0.38195708,0.09552577,0.79136026,0.5486286,-3.0129292,0.4751273,-0.0071045975,-0.92421544,0.0,0.74032295,-0.5110442,-0.98309666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.298625,"[54, 88, 106, 4, 10]",c.x < e.x and c.z < e.z and d.x not < e.x and d.y not < e.y and d.z not < e.z 
