pattern,rating,events,pattern_str
"-2.7128441,0.0,0.0,0.0,0.21022835,0.16729644,-0.7703771,-0.36387348,1.5679405,0.6155221,1.8724756,-1.9240217,-0.8460329,0.3940152,-0.6450816,-1.3487794,-0.13625148,0.41549355,-0.5693804,-0.17346567,0.21022835,-0.21825139,0.26375166,0.46433327,0.0,0.02160012,0.55878085,-0.3117138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",5.73732425,"[8, 10, 97, 16, 88, 10]",a.x not = d.x and a.y not = d.y and a.z not = d.z and b.y not > e.y and b.z not > e.z and c.x <  31337 and c.y <  29849 and c.z <  7695 and d.x >  73783 and d.y >  81640 and d.z >  12786 and e.x not < b.x and e.z not < b.z and 
"-0.19897948,0.0,0.0,0.0,-0.047318283,0.55878085,0.19808768,0.802178,0.0,-0.9721838,0.6155221,1.703882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",3.577,"[57, 64]",
"-0.42170984,0.0,0.0,0.0,0.0,0.6269036,-0.5693804,0.10929239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.1860197063691649,[61],
"-0.42170984,0.0,0.0,0.0,1.9489645,0.6269036,-0.5693804,0.10929239,0.0,-0.48205104,-2.476453,0.6155221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",3.3745000000000003,"[61, 106]",
"-0.42170984,0.0,0.0,0.0,1.9489645,0.6269036,-0.5693804,0.10929239,-0.970396,-0.48205104,-2.476453,0.6155221,1.3119506,1.8724756,0.12720782,0.6269036,-0.13625148,-2.296854,0.841007,-1.9240217,1.3119506,1.4176247,-1.2365353,-0.88639754,-0.4429847,-1.4545207,0.8476944,0.6039874,0.0,-1.8146769,-0.44822484,0.7818076,0.0,0.0,0.0,0.0,0.0",4.4214625,"[61, 106, 23, 4, 88, 4, 66]",a.y = e.y and a.z = e.z and b.x < e.x and b.z < e.z and c.y not < a.y and c.z not < a.z and d.x not < e.x and d.y not < e.y and  and e.x not < b.x and e.y not < b.y and  and f.x not < e.x and f.y not < e.y and f.z not < e.z and 
"1.3119506,0.0,0.0,0.0,1.3119506,0.40631872,-1.297302,1.8724756,-0.21325415,1.9306314,-0.36387348,-0.7703771,0.50164956,-0.7681338,0.8476944,-1.9944555,1.3480844,-1.3487794,0.012544881,0.19808768,1.3119506,1.9306314,-1.9944555,1.4176247,-0.970396,-1.297302,1.408866,0.97163284,0.0,0.97163284,-0.88639754,-1.0139198,0.0,0.0,0.0,0.0,0.0",4.548332500000001,"[4, 4, 67, 59, 69, 4, 23]",a.x not < e.x and a.z not < e.z and b.x not < e.x and b.y not < e.y and b.z not < e.z and c.x > b.x and c.z > b.z and e.x < a.x and e.z < a.z and f.y not < e.y and  and 
"0.2616971,0.0,0.0,0.0,-0.13625148,0.6155221,0.9171435,-1.5466828,1.3119506,-0.8678687,0.6392029,-0.5693804,-2.7128441,1.0830374,-1.8146769,-0.7681338,-0.047318283,0.9171435,0.3940152,0.10929239,-1.2302011,0.053940456,0.67679614,-1.3594273,0.4056222,-0.6101598,0.841007,-1.5466828,0.0,1.408866,-0.9721838,-0.8678687,0.0,0.0,0.0,0.0,0.0",3.2281362500000004,"[52, 88, 4, 8, 64, 40, 65]",a.x not < d.x and a.z not < d.z and c.y not < e.y and c.z not < e.z and e.x > d.x and e.y > d.y and e.z > d.z and f.z < c.z and 
"-2.7128441,0.0,0.0,0.0,1.3119506,0.6392029,0.55878085,-1.4545207,-0.17923479,-0.56709933,0.053940456,-0.29776776,0.85577255,0.16729644,1.0830374,0.10929239,0.4056222,-0.6101598,-0.9721838,-2.0168226,0.0,0.6392029,-0.6101598,0.6392029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",3.5691424999999994,"[8, 4, 68, 19, 65]",a.x not = d.x and a.y not = d.y and a.z not = d.z and b.y not < e.y and b.z not < e.z and c.x > e.x and c.z > e.z and d.x = a.x and d.y = a.y and d.z = a.z and 
"-2.7128441,0.0,0.0,0.0,1.3119506,0.6392029,0.55878085,-1.4545207,-0.17923479,-0.56709933,0.053940456,-0.29776776,0.85577255,0.16729644,1.0830374,0.10929239,0.4056222,-0.6101598,-0.9721838,-2.0168226,1.3480844,0.6392029,-0.6101598,0.6392029,0.0,0.6039874,-0.6101598,0.14204037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",3.5881642499999997,"[8, 4, 68, 19, 65, 69]",a.x not = d.x and a.y not = d.y and a.z not = d.z and b.y not < e.y and b.z not < e.z and c.x > e.x and c.z > e.z and d.x = a.x and d.y = a.y and d.z = a.z and e.y > c.y and e.z > c.z and 
"-0.6890541,0.0,0.0,0.0,0.50164956,0.67679614,0.35583007,0.41549355,0.4056222,-1.7844353,0.35583007,0.3940152,0.0,-1.4434769,-1.4434769,1.703882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",3.934725,"[58, 59, 65]",
"-0.6890541,0.0,0.0,0.0,0.50164956,0.67679614,0.35583007,0.41549355,0.4056222,-1.7844353,0.35583007,0.3940152,-0.047318283,-1.4434769,-1.4434769,1.703882,1.85558,-1.2365645,0.7672917,-0.8699576,0.18850368,-1.2365353,-0.3649498,-0.36669296,1.3119506,0.19808768,0.67679614,-0.6450816,-2.7128441,0.6872105,0.35583007,0.35382694,0.0,0.26375166,-0.88639754,0.8449902,0.0",3.6656088749999998,"[58, 59, 65, 64, 99, 38, 4, 8]",a.x < g.x and a.y < g.y and a.z < g.z and b.x = d.x and b.y = d.y and b.z = d.z and e.y = f.y and e.z = f.z and f.x > g.x and f.z > g.z and g.y not < e.y and g.z not < e.z and 
"1.3480844,0.0,0.0,0.0,-0.21325415,1.0830374,0.02160012,-0.7703771,0.0,-1.2213817,0.10929239,-0.88639754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",3.6174999999999997,"[69, 67]",
"1.3480844,0.0,0.0,0.0,-0.21325415,1.0830374,0.02160012,-0.7703771,1.3119506,-1.2213817,0.10929239,-0.88639754,0.0,-0.516554,1.4976472,-1.5466828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",3.309725,"[69, 67, 4]",
"1.3480844,0.0,0.0,0.0,-0.21325415,1.0830374,0.02160012,-0.7703771,1.3119506,-1.2213817,0.10929239,-0.88639754,1.3480844,-0.516554,1.4976472,-1.5466828,1.2150322,-0.15806147,-2.296854,0.4284118,0.4056222,-2.296854,0.6392029,-0.015950462,0.0,-0.18017744,1.4176247,-0.49567485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",4.306472499999999,"[69, 67, 4, 69, 73, 65]",c.z not < e.z and d.x < a.x and d.y < a.y and d.z < a.z and 
"1.3480844,0.0,0.0,0.0,-0.21325415,1.0830374,0.02160012,-0.7703771,1.3119506,-1.2213817,0.10929239,-0.88639754,1.3480844,-0.516554,1.4976472,-1.5466828,1.2150322,-0.15806147,-2.296854,0.4284118,0.4056222,-2.296854,0.6392029,-0.015950462,-0.17923479,-0.18017744,1.4176247,-0.49567485,0.37502566,-0.3117138,-1.2365645,-1.0139198,0.0,-1.297302,-0.34971005,-0.44822484,0.0",4.330998749999999,"[69, 67, 4, 69, 73, 65, 68, 71]",c.z not < e.z and d.x < a.x and d.y < a.y and d.z < a.z and e.x = h.x and e.y = h.y and e.z = h.z and f.x > c.x and f.y > c.y and f.z > c.z and g.y > e.y and g.z > e.z and 
"0.21022835,0.0,0.0,0.0,0.50164956,-2.2799082,-2.296854,0.12720782,0.85577255,0.12720782,1.755841,-1.2365645,0.21022835,-0.21825139,0.6269036,0.16729644,0.30792558,-0.56709933,-2.0168226,2.1531909,-0.8460329,-1.3594273,-1.297302,-0.36387348,0.1939963,-0.6101598,0.802178,1.6700721,-1.5628816,-1.8146769,1.2722838,-1.5466828,0.0,0.10929239,-1.9240217,-0.3649498,0.0",5.74113625,"[10, 59, 19, 10, 14, 16, 54, 28]",a.x not > e.x and a.y not > e.y and a.z not > e.z and b.x = d.x and b.y = d.y and b.z = d.z and c.x = a.x and c.y = a.y and c.z = a.z and d.x not > e.x and d.y not > e.y and d.z not > e.z and f.x >  21798 and f.y >  84169 and f.z >  14874 and 
"1.3119506,0.0,0.0,0.0,1.2150322,-0.88639754,-0.7681338,-0.99333334,-1.2302011,-0.49567485,0.9171435,-1.9240217,0.21022835,-1.1546751,-1.9944555,-0.8699576,0.0,1.4976472,-0.6450816,-1.0139198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",3.4686749999999997,"[4, 73, 40, 10]",
"1.3119506,0.0,0.0,0.0,1.2150322,-0.88639754,-0.7681338,-0.99333334,-1.2302011,-0.49567485,0.9171435,-1.9240217,0.21022835,-1.1546751,-1.9944555,-0.8699576,1.85558,1.4976472,-0.6450816,-1.0139198,0.21022835,1.9286572,1.755841,-0.9721838,1.3935039,0.7170187,0.40631872,0.053940456,-0.29899663,-0.8678687,-1.297302,0.02160012,0.0,0.35382694,0.41549355,2.1531909,0.0",4.4352475,"[4, 73, 40, 10, 99, 10, 100, 44]",a.x not < e.x and a.y not < e.y and a.z not < e.z and b.x = h.x and b.y = h.y and b.z = h.z and d.x not > e.x and d.y not > e.y and d.z not > e.z and e.x = f.x and e.y = f.y and e.z = f.z and f.x not > e.x and f.z not > e.z and g.x > h.x and g.y > h.y and g.z > h.z and 
"0.18850368,0.0,0.0,0.0,-0.17923479,-2.0168226,0.46433327,-0.8699576,0.0,-0.49363887,0.6872105,1.8724756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",4.0225,"[38, 68]",
"-0.19897948,0.0,0.0,0.0,1.3119506,-0.29776776,0.46433327,-0.6101598,-2.7128441,0.8449902,-0.8678687,-0.516554,0.46594426,-1.4434769,1.1291243,0.012544881,0.21022835,-1.9944555,0.012544881,0.6872105,0.50164956,0.93198395,-1.4545207,-2.2799082,0.0,0.97163284,0.02160012,0.55878085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",4.267612499999999,"[57, 4, 8, 47, 10, 59]",a.x not = c.x and a.y not = c.y and a.z not = c.z and b.x not < e.x and b.y not < e.y and b.z not < e.z and c.x not = d.x and c.y not = d.y and c.z not = d.z and d.x = c.x and d.y = c.y and d.z = c.z and 
"-0.970396,0.0,0.0,0.0,0.97030133,1.8724756,-1.4545207,0.3940152,-1.2302011,0.7672917,0.6872105,-0.18017744,-1.0126468,0.19808768,0.6155221,-1.4545207,-0.21325415,0.35382694,0.8476944,1.4976472,0.0,-1.5466828,-1.5466828,-1.0139198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",3.9896175000000005,"[23, 49, 40, 74, 67]",d.x not > b.x and d.y not > b.y and d.z not > b.z and 
"1.5689192,0.0,0.0,0.0,0.0,1.0830374,-1.3487794,0.10416417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",0.9717776802708749,[105],
"1.5689192,0.0,0.0,0.0,1.85558,1.0830374,-1.3487794,0.10416417,-1.0126468,1.0830374,-1.5466828,-1.5466828,1.5689192,0.8449902,1.9286572,-0.36387348,-0.42170984,-1.9240217,2.1531909,0.35382694,0.0,-0.15806147,-0.44822484,0.6872105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",4.8468,"[105, 99, 74, 105, 61]",c.x not > b.x and c.y not > b.y and c.z not > b.z and 
"1.2150322,0.0,0.0,0.0,0.0,1.703882,0.07914255,-1.2365645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.2198887865729497,[73],
"-1.090282,0.0,0.0,0.0,0.30004084,-0.44822484,-0.49121633,0.12720782,-0.13625148,-0.34971005,1.2722838,-0.44822484,0.0,0.67679614,-0.56709933,-0.413989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",3.667425,"[63, 98, 88]",a.x not = b.x and a.y not = b.y and a.z not = b.z and b.x > a.x and b.y > a.y and  and 
"-1.090282,0.0,0.0,0.0,0.30004084,-0.44822484,-0.49121633,0.12720782,-0.13625148,-0.34971005,1.2722838,-0.44822484,-0.13625148,0.67679614,-0.56709933,-0.413989,0.0,1.9306314,0.31185648,-1.297302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",3.9866750000000004,"[63, 98, 88, 88]",a.x not = b.x and a.y not = b.y and a.z not = b.z and b.x > a.x and b.y > a.y and  and c.x not < b.x and c.y not < b.y and c.z not < b.z and 
"-1.090282,0.0,0.0,0.0,-0.42170984,-0.413989,-1.0139198,-1.6132191,0.0,1.0830374,-1.5466828,-0.9721838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",3.172,"[63, 61]",a.y not = b.y and a.z not = b.z and 
"1.3119506,0.0,0.0,0.0,1.2150322,-1.4545207,0.46433327,-1.2365645,0.18850368,0.26375166,-1.6732972,-1.3487794,0.1939963,-1.2213817,-0.36387348,-0.99333334,1.3119506,0.12720782,1.4923863,0.12720782,0.0,0.6269036,-0.34971005,0.7170187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",4.764625,"[4, 73, 38, 54, 4]",a.x not < e.x and a.y not < e.y and a.z not < e.z and 
"1.3119506,0.0,0.0,0.0,1.2150322,-1.4545207,0.46433327,-1.2365645,0.18850368,0.26375166,-1.6732972,-1.3487794,0.1939963,-1.2213817,-0.36387348,-0.99333334,1.3119506,0.12720782,1.4923863,0.12720782,-1.2302011,0.6269036,-0.34971005,0.7170187,-0.8460329,-0.015950462,-0.49121633,-0.7703771,-0.3743328,1.0830374,1.703882,0.7818076,0.0,-0.3117138,0.93198395,0.35382694,0.0",5.047563675,"[4, 73, 38, 54, 4, 40, 16, 62]",a.x not < e.x and a.y not < e.y and a.z not < e.z and b.x = h.x and b.y = h.y and b.z = h.z and c.x > g.x and c.y > g.y and c.z > g.z and d.x = g.x and d.y = g.y and d.z = g.z and f.x < c.x and f.y < c.y and f.z < c.z and g.x >  24986 and g.y >  32842 and g.z >  2086 and 
"-0.13625148,0.0,0.0,0.0,-0.970396,1.3784934,-0.88639754,0.8476944,-1.0126468,-0.49567485,2.1531909,-0.56709933,0.0,-2.476453,0.6039874,0.6155221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",3.957,"[88, 23, 74]",a.z not < b.z and b.x not < a.x and b.y not < a.y and b.z not < a.z and 
"-0.13625148,0.0,0.0,0.0,-0.970396,1.3784934,-0.88639754,0.8476944,-1.0126468,-0.49567485,2.1531909,-0.56709933,-2.7128441,-2.476453,0.6039874,0.6155221,1.3119506,1.9306314,0.841007,-1.0139198,0.0,-0.21825139,-0.15806147,0.10416417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",3.6365749999999997,"[88, 23, 74, 8, 4]",a.z not < b.z and b.x not < a.x and b.y not < a.y and b.z not < a.z and c.x not > b.x and c.z not > b.z and 
"1.85558,0.0,0.0,0.0,0.0,0.6269036,0.8476944,-0.9721838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.0481106625617043,[99],
"1.85558,0.0,0.0,0.0,0.18850368,0.6269036,0.8476944,-0.9721838,0.0,0.6392029,0.6039874,0.6155221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",3.39475,"[99, 38]",
"1.85558,0.0,0.0,0.0,0.18850368,0.6269036,0.8476944,-0.9721838,-0.047318283,0.6392029,0.6039874,0.6155221,-0.17923479,0.14204037,-2.476453,0.35382694,0.0,-0.48205104,0.841007,-1.2365645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",3.958,"[99, 38, 64, 68]",c.y > d.y and c.z > d.z and 
"1.85558,0.0,0.0,0.0,0.18850368,0.6269036,0.8476944,-0.9721838,-0.047318283,0.6392029,0.6039874,0.6155221,-0.17923479,0.14204037,-2.476453,0.35382694,-1.5628816,-0.48205104,0.841007,-1.2365645,0.0,0.6155221,2.1531909,1.6700721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",3.70875,"[99, 38, 64, 68, 28]",c.y > d.y and c.z > d.z and d.y > e.y and d.z > e.z and 
"1.85558,0.0,0.0,0.0,0.18850368,0.6269036,0.8476944,-0.9721838,-0.047318283,0.6392029,0.6039874,0.6155221,-0.17923479,0.14204037,-2.476453,0.35382694,-1.5628816,-0.48205104,0.841007,-1.2365645,0.21022835,0.6155221,2.1531909,1.6700721,-0.970396,0.31185648,0.3940152,-0.8678687,0.0,-0.9714518,-1.5466828,0.3940152,0.0,0.0,0.0,0.0,0.0",3.7678432500000003,"[99, 38, 64, 68, 28, 10, 23]",a.y = f.y and a.z = f.z and b.x > g.x and b.y > g.y and b.z > g.z and c.y > d.y and c.z > d.z and d.y > e.y and d.z > e.z and e.x < f.x and  and f.y not > e.y and f.z not > e.z and 
"-0.3743328,0.0,0.0,0.0,0.0,-1.2365645,-0.413989,-0.15806147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.20144080148,[62],
"1.3119506,0.0,0.0,0.0,0.30792558,-0.36669296,-1.4434769,-0.56709933,0.4056222,-0.88639754,-0.88639754,-0.015950462,1.9489645,-0.15806147,2.1531909,-0.413989,0.0,1.9306314,-0.87857455,-1.3487794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",3.9459949999999995,"[4, 14, 65, 106]",b.y =  7149 and b.z =  9200 and 
"1.3119506,0.0,0.0,0.0,0.30792558,-0.36669296,-1.4434769,-0.56709933,0.4056222,-0.88639754,-0.88639754,-0.015950462,1.9489645,-0.15806147,2.1531909,-0.413989,1.85558,1.9306314,-0.87857455,-1.3487794,-1.090282,-0.3649498,-0.36387348,1.755841,0.0,-0.21825139,0.9171435,0.6155221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",4.0391147,"[4, 14, 65, 106, 99, 63]",a.x not < e.x and a.y not < e.y and  and b.y =  7149 and b.z =  9200 and d.x < e.x and d.y < e.y and d.z < e.z and e.y = f.y and  and 
"1.3935039,0.0,0.0,0.0,0.0,0.3940152,-0.21825139,-1.2365645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",0.8678767435813812,[100],
"1.3935039,0.0,0.0,0.0,0.2616971,0.3940152,-0.21825139,-1.2365645,1.3119506,1.9286572,0.9171435,-0.88639754,0.21022835,1.703882,-1.9240217,-1.0139198,-2.7128441,-1.4434769,-0.9721838,-1.2365353,0.0,-0.7681338,-0.8678687,-0.015950462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",0,"[100, 52, 4, 10, 8]",b.x not < d.x and b.y not < d.y and b.z not < d.z and c.x not < e.x and c.y not < e.y and c.z not < e.z and d.y not > e.y and d.z not > e.z and 
"1.3935039,0.0,0.0,0.0,0.2616971,0.3940152,-0.21825139,-1.2365645,1.3119506,1.9286572,0.9171435,-0.88639754,0.21022835,1.703882,-1.9240217,-1.0139198,-2.7128441,-1.4434769,-0.9721838,-1.2365353,0.37502566,-0.7681338,-0.8678687,-0.015950462,0.0,-0.413989,0.053940456,0.6601738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",3.3519075000000003,"[100, 52, 4, 10, 8, 71]",b.x not < d.x and b.y not < d.y and b.z not < d.z and c.x not < e.x and c.y not < e.y and c.z not < e.z and d.y not > e.y and d.z not > e.z and e.x not = d.x and e.y not = d.y and e.z not = d.z and 
"1.3119506,0.0,0.0,0.0,0.37502566,-0.8699576,1.755841,0.6039874,-0.3743328,-2.296854,-0.49567485,-1.0139198,-0.6890541,0.6269036,2.1531909,0.14204037,0.21022835,-1.6732972,-0.48205104,1.0830374,0.50164956,-0.21825139,0.46433327,0.053940456,0.0,0.6392029,-0.413989,0.97163284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",3.3429975000000005,"[4, 71, 62, 58, 10, 59]",a.x not < e.x and a.y not < e.y and a.z not < e.z and c.x not > d.x and c.y not > d.y and c.z not > d.z and 
"1.3119506,0.0,0.0,0.0,0.37502566,-0.8699576,1.755841,0.6039874,-0.3743328,-2.296854,-0.49567485,-1.0139198,-0.6890541,0.6269036,2.1531909,0.14204037,0.21022835,-1.6732972,-0.48205104,1.0830374,0.50164956,-0.21825139,0.46433327,0.053940456,0.1939963,0.6392029,-0.413989,0.97163284,0.46594426,-0.88639754,-0.9721838,0.7672917,0.0,1.3784934,0.0074889176,-0.7703771,0.0",3.487044375000001,"[4, 71, 62, 58, 10, 59, 54, 47]",a.x not < e.x and a.y not < e.y and a.z not < e.z and c.x not > d.x and c.y not > d.y and c.z not > d.z and d.y < g.y and d.z < g.z and f.x = d.x and f.y = d.y and  and 
"0.85577255,0.0,0.0,0.0,-2.7128441,-0.516554,-2.0168226,1.4976472,0.85577255,1.4976472,0.93198395,0.40631872,-1.090282,-1.0139198,0.841007,-0.56709933,0.0,0.46433327,-0.9721838,-0.27823246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",4.68125,"[19, 8, 19, 63]",b.x not = d.x and b.y not = d.y and b.z not = d.z and c.y = a.y and c.z = a.z and 
"0.85577255,0.0,0.0,0.0,-2.7128441,-0.516554,-2.0168226,1.4976472,0.85577255,1.4976472,0.93198395,0.40631872,-1.090282,-1.0139198,0.841007,-0.56709933,-0.4429847,0.46433327,-0.9721838,-0.27823246,0.0,0.41549355,-1.3487794,-1.9944555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",4.226625,"[19, 8, 19, 63, 66]",b.x not = d.x and b.y not = d.y and b.z not = d.z and c.y = a.y and c.z = a.z and d.y not = b.y and d.z not = b.z and 
"0.85577255,0.0,0.0,0.0,-2.7128441,-0.516554,-2.0168226,1.4976472,0.85577255,1.4976472,0.93198395,0.40631872,-1.090282,-1.0139198,0.841007,-0.56709933,-0.4429847,0.46433327,-0.9721838,-0.27823246,-1.5628816,0.41549355,-1.3487794,-1.9944555,0.21022835,1.8724756,-0.9721838,-1.2213817,0.0,-0.49363887,0.10929239,-0.6450816,0.0,0.0,0.0,0.0,0.0",4.86263,"[19, 8, 19, 63, 66, 28, 10]",b.x not = d.x and b.y not = d.y and b.z not = d.z and c.y = a.y and c.z = a.z and d.y not = b.y and d.z not = b.z and e.y < b.y and e.z < b.z and 
"-0.29899663,0.0,0.0,0.0,1.3480844,-0.44822484,0.35382694,0.12720782,0.1939963,0.841007,-1.9944555,1.755841,1.3119506,0.19808768,1.8724756,0.12720782,0.0,0.7170187,0.3940152,1.4176247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",3.8979749999999997,"[44, 69, 54, 4]",a.x < d.x and a.y < d.y and a.z < d.z and b.x < a.x and b.y < a.y and  and 
"1.5679405,0.0,0.0,0.0,0.1939963,0.12720782,-0.21825139,0.802178,0.0,1.4976472,-0.36387348,-0.413989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",4.10425,"[97, 54]",a.x <  85174 and a.y <  32970 and a.z <  6243 and 
"1.5679405,0.0,0.0,0.0,0.1939963,0.12720782,-0.21825139,0.802178,-0.19897948,1.4976472,-0.36387348,-0.413989,1.3119506,0.802178,-2.2799082,1.3784934,0.0,0.16729644,0.012544881,0.31185648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",3.9487425000000003,"[97, 54, 57, 4]",a.x <  85174 and a.y <  32970 and a.z <  6243 and 
"1.5679405,0.0,0.0,0.0,0.1939963,0.12720782,-0.21825139,0.802178,-0.19897948,1.4976472,-0.36387348,-0.413989,1.3119506,0.802178,-2.2799082,1.3784934,0.21022835,0.16729644,0.012544881,0.31185648,0.46594426,-0.3649498,0.8476944,-1.4434769,-2.7128441,1.8724756,0.46433327,-1.9944555,-0.3743328,-1.3594273,-0.3649498,0.6601738,0.0,1.9306314,1.4176247,-0.21825139,0.0",4.388453625,"[97, 54, 57, 4, 10, 47, 8, 62]",a.x <  85174 and a.y <  32970 and a.z <  6243 and b.x = g.x and b.z = g.z and d.x not < e.x and d.y not < e.y and d.z not < e.z and f.x = c.x and  and g.x not = d.x and g.y not = d.y and g.z not = d.z and 
"1.3119506,0.0,0.0,0.0,0.0,-0.44822484,-2.2799082,-0.34971005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",0.9909308146666796,[4],
"1.3119506,0.0,0.0,0.0,1.3119506,-0.44822484,-2.2799082,-0.34971005,0.0,-2.2799082,1.4923863,-1.3594273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2.5875,"[4, 4]",
