pattern,rating,events,pattern_str
"1.0114388,0.0,0.0,0.0,0.0,0.0,-0.013720785,-0.16252626,0.79129785,-1.0811445,-0.13281898,-0.28301582,-1.2023991,1.0882134,1.2935784,-3.111886,-0.20764256,0.4331707,-1.2023991,-0.34988546,0.061120138,2.1785204,-0.36869082,0.022162424,2.4149845,-0.36573887,-0.6844141,-0.83830464,-1.1936361,-1.2456529,-0.6385536,0.89649147,-0.54566306,0.01479504,0.01718964,1.6869699,1.0114388,-1.3068653,0.6633561,0.007530379,-1.0586052,-0.37809584,0.0,0.4000843,-0.35229924,0.59787196,-0.35229924,-0.6844141,0.0,0.0,0.0,0.0,0.0,0.0,0.0",7.356249999999999,"[8, 98, 13, 13, 4, 59, 8]",a.z = g.z and a.vy = g.vy AND b.x > a.x and b.z > a.z and b.vx > a.vx AND c.x +>  f.x + 76472 and c.z +>  f.z + 3436 and c.vx +>  f.vx + 12874 and c.vy +>  f.vy + 13782 AND d.x +>  f.x + 54990 and d.z +>  f.z + 12394 and d.vx +>  f.vx + 3091 AND e.x ->  g.x + 73028 and e.z ->  g.z + 9352 and e.vx ->  g.vx + 18620 and e.vy ->  g.vy + 12156 AND f.x not = b.x + 33390 and f.y not = b.y + 11865 and f.z not = b.z + 3347 and f.vx not = b.vx + 9906 and f.vy not = b.vy + 13697
"1.0114388,0.0,0.0,0.0,0.0,0.0,-0.013720785,-0.16252626,0.79129785,-1.0811445,-0.13281898,-0.28301582,-1.2023991,1.0882134,1.2935784,-3.111886,-0.20764256,0.4331707,-1.2023991,-0.34988546,0.061120138,2.1785204,-0.36869082,0.022162424,2.4149845,-0.36573887,-0.6844141,-0.83830464,-1.1936361,-1.2456529,-0.6385536,0.89649147,-0.54566306,0.01479504,0.01718964,1.6869699,1.0114388,-1.3068653,0.6633561,0.007530379,-1.0586052,-0.37809584,0.3948189,0.4000843,-0.35229924,0.59787196,-0.35229924,-0.6844141,0.0,0.88494116,0.4298573,-3.111886,-0.28301582,0.01718964,0.0",7.896875,"[8, 98, 13, 13, 4, 59, 8, 28]",a.z = g.z and a.vy = g.vy AND b.x > a.x and b.z > a.z and b.vx > a.vx AND c.x +>  f.x + 76472 and c.z +>  f.z + 3436 and c.vx +>  f.vx + 12874 and c.vy +>  f.vy + 13782 AND d.x +>  f.x + 54990 and d.z +>  f.z + 12394 and d.vx +>  f.vx + 3091 AND e.x ->  g.x + 73028 and e.z ->  g.z + 9352 and e.vx ->  g.vx + 18620 and e.vy ->  g.vy + 12156 AND f.x not = b.x + 33390 and f.y not = b.y + 11865 and f.z not = b.z + 3347 and f.vx not = b.vx + 9906 and f.vy not = b.vy + 13697
"-1.3834921,0.0,0.0,0.0,0.0,0.0,0.0,-1.1351773,0.5775678,0.50621235,-0.535083,0.59787196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.029782401756978,[71],
"-1.3834921,0.0,0.0,0.0,0.0,0.0,0.18774983,-1.1351773,0.5775678,0.50621235,-0.535083,0.59787196,0.0,0.1374902,-0.9401309,0.2472432,-0.7671591,1.0492758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",4.199999999999999,"[71, 61]",
"-1.3834921,0.0,0.0,0.0,0.0,0.0,0.18774983,-1.1351773,0.5775678,0.50621235,-0.535083,0.59787196,0.1341398,0.1374902,-0.9401309,0.2472432,-0.7671591,1.0492758,0.0,0.3983259,0.26318014,1.2314429,-1.4290711,-1.3451225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",4.525,"[71, 61, 62]",b.x = c.x and b.y = c.y and b.z = c.z and b.vy = c.vy
"-1.3834921,0.0,0.0,0.0,0.0,0.0,0.18774983,-1.1351773,0.5775678,0.50621235,-0.535083,0.59787196,0.1341398,0.1374902,-0.9401309,0.2472432,-0.7671591,1.0492758,1.1155807,0.3983259,0.26318014,1.2314429,-1.4290711,-1.3451225,0.0,-1.1351773,0.79129785,0.30569023,0.98545235,0.0480103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",5.6875,"[71, 61, 62, 100]",b.x = c.x and b.y = c.y and b.z = c.z and b.vy = c.vy
"-1.3834921,0.0,0.0,0.0,0.0,0.0,0.18774983,-1.1351773,0.5775678,0.50621235,-0.535083,0.59787196,0.1341398,0.1374902,-0.9401309,0.2472432,-0.7671591,1.0492758,1.1155807,0.3983259,0.26318014,1.2314429,-1.4290711,-1.3451225,0.18774983,-1.1351773,0.79129785,0.30569023,0.98545235,0.0480103,0.68919873,0.7721031,0.007530379,-0.7809629,1.1772485,1.5753208,0.0,0.6483973,0.27179557,0.39400622,0.53080165,0.25752345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",6.09375,"[71, 61, 62, 100, 61, 40]",a.x ->  f.x + 78264 and a.y ->  f.y + 39299 and a.z ->  f.z + 11914 and a.vx ->  f.vx + 2394 and a.vy ->  f.vy + 14957 AND b.x = c.x and b.y = c.y and b.z = c.z and b.vy = c.vy AND e.x = c.x and e.y = c.y and e.z = c.z and e.vx = c.vx
"-1.3834921,0.0,0.0,0.0,0.0,0.0,0.18774983,-1.1351773,0.5775678,0.50621235,-0.535083,0.59787196,0.1341398,0.1374902,-0.9401309,0.2472432,-0.7671591,1.0492758,1.1155807,0.3983259,0.26318014,1.2314429,-1.4290711,-1.3451225,0.18774983,-1.1351773,0.79129785,0.30569023,0.98545235,0.0480103,0.68919873,0.7721031,0.007530379,-0.7809629,1.1772485,1.5753208,1.2445666,0.6483973,0.27179557,0.39400622,0.53080165,0.25752345,0.0,0.09135681,0.25809926,-0.36573887,-0.9307327,-0.046251334,0.0,0.0,0.0,0.0,0.0,0.0,0.0",5.971875,"[71, 61, 62, 100, 61, 40, 58]",a.x ->  f.x + 78264 and a.y ->  f.y + 39299 and a.z ->  f.z + 11914 and a.vx ->  f.vx + 2394 and a.vy ->  f.vy + 14957 AND b.x = c.x and b.y = c.y and b.z = c.z and b.vy = c.vy AND c.x > g.x and c.y > g.y and c.vx > g.vx and c.vy > g.vy AND e.x = c.x and e.y = c.y and e.z = c.z and e.vx = c.vx AND f.x < b.x and f.z < b.z and f.vx < b.vx
"-1.3834921,0.0,0.0,0.0,0.0,0.0,0.18774983,-1.1351773,0.5775678,0.50621235,-0.535083,0.59787196,0.1341398,0.1374902,-0.9401309,0.2472432,-0.7671591,1.0492758,1.1155807,0.3983259,0.26318014,1.2314429,-1.4290711,-1.3451225,0.18774983,-1.1351773,0.79129785,0.30569023,0.98545235,0.0480103,0.68919873,0.7721031,0.007530379,-0.7809629,1.1772485,1.5753208,1.2445666,0.6483973,0.27179557,0.39400622,0.53080165,0.25752345,0.88513225,0.09135681,0.25809926,-0.36573887,-0.9307327,-0.046251334,0.0,-1.2667488,0.045577124,-0.57771665,0.007530379,-0.70788604,0.0",6.660937499999999,"[71, 61, 62, 100, 61, 40, 58, 53]",a.x ->  f.x + 78264 and a.y ->  f.y + 39299 and a.z ->  f.z + 11914 and a.vx ->  f.vx + 2394 and a.vy ->  f.vy + 14957 AND b.x = c.x and b.y = c.y and b.z = c.z and b.vy = c.vy AND c.x > g.x and c.y > g.y and c.vx > g.vx and c.vy > g.vy AND e.x = c.x and e.y = c.y and e.z = c.z and e.vx = c.vx AND f.x < b.x and f.z < b.z and f.vx < b.vx AND g.x < d.x and g.y < d.y and g.z < d.z and g.vx < d.vx
"-0.40412748,0.0,0.0,0.0,0.0,0.0,0.0,-0.36376926,-1.382051,-0.4787137,-0.91681325,0.12561865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",0.9870771104190271,[88],
"-0.40412748,0.0,0.0,0.0,0.0,0.0,1.0114388,-0.36376926,-1.382051,-0.4787137,-0.91681325,0.12561865,0.0,-0.025591051,0.3983259,-1.520248,-0.17931917,0.32836178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2.9499999999999997,"[88, 8]",
"-0.40412748,0.0,0.0,0.0,0.0,0.0,1.0114388,-0.36376926,-1.382051,-0.4787137,-0.91681325,0.12561865,2.4149845,-0.025591051,0.3983259,-1.520248,-0.17931917,0.32836178,0.0,2.0175657,0.53080165,-0.4341043,0.7464616,-0.24268632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",3.625,"[88, 8, 4]",
"-0.40412748,0.0,0.0,0.0,0.0,0.0,1.0114388,-0.36376926,-1.382051,-0.4787137,-0.91681325,0.12561865,2.4149845,-0.025591051,0.3983259,-1.520248,-0.17931917,0.32836178,0.47828352,2.0175657,0.53080165,-0.4341043,0.7464616,-0.24268632,0.0,1.6869699,-0.16252626,0.14654769,0.09135681,0.30872345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",4.7875,"[88, 8, 4, 75]",
"-0.40412748,0.0,0.0,0.0,0.0,0.0,1.0114388,-0.36376926,-1.382051,-0.4787137,-0.91681325,0.12561865,2.4149845,-0.025591051,0.3983259,-1.520248,-0.17931917,0.32836178,0.47828352,2.0175657,0.53080165,-0.4341043,0.7464616,-0.24268632,-0.81693476,1.6869699,-0.16252626,0.14654769,0.09135681,0.30872345,0.0,-0.36376926,-0.6568991,1.0275655,0.11188972,0.2472432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",4.86875,"[88, 8, 4, 75, 16]",d.x not = a.x + 65762 and d.y not = a.y + 71232 and d.vx not = a.vx + 6384 and d.vy not = a.vy + 8514
"-0.40412748,0.0,0.0,0.0,0.0,0.0,1.0114388,-0.36376926,-1.382051,-0.4787137,-0.91681325,0.12561865,2.4149845,-0.025591051,0.3983259,-1.520248,-0.17931917,0.32836178,0.47828352,2.0175657,0.53080165,-0.4341043,0.7464616,-0.24268632,-0.81693476,1.6869699,-0.16252626,0.14654769,0.09135681,0.30872345,0.40464228,-0.36376926,-0.6568991,1.0275655,0.11188972,0.2472432,0.0,1.1772485,-0.13281898,0.4331707,-0.31199366,-0.7172213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",5.659375,"[88, 8, 4, 75, 16, 10]",a.x < f.x and a.y < f.y and a.z < f.z and a.vx < f.vx and a.vy < f.vy AND d.x not = a.x + 65762 and d.y not = a.y + 71232 and d.vx not = a.vx + 6384 and d.vy not = a.vy + 8514
"-0.40412748,0.0,0.0,0.0,0.0,0.0,1.0114388,-0.36376926,-1.382051,-0.4787137,-0.91681325,0.12561865,2.4149845,-0.025591051,0.3983259,-1.520248,-0.17931917,0.32836178,0.47828352,2.0175657,0.53080165,-0.4341043,0.7464616,-0.24268632,-0.81693476,1.6869699,-0.16252626,0.14654769,0.09135681,0.30872345,0.40464228,-0.36376926,-0.6568991,1.0275655,0.11188972,0.2472432,0.048324354,1.1772485,-0.13281898,0.4331707,-0.31199366,-0.7172213,0.0,0.23702793,0.1374902,0.83835304,-0.7554247,-1.7343254,0.0,0.0,0.0,0.0,0.0,0.0,0.0",6.4296875,"[88, 8, 4, 75, 16, 10, 23]",a.x < f.x and a.y < f.y and a.z < f.z and a.vx < f.vx and a.vy < f.vy AND b.x = g.x and b.y = g.y and b.z = g.z and b.vx = g.vx and b.vy = g.vy AND c.x ->  g.x + 4864 and c.z ->  g.z + 7938 and c.vx ->  g.vx + 12293 and c.vy ->  g.vy + 19107 AND d.x not = a.x + 65762 and d.y not = a.y + 71232 and d.vx not = a.vx + 6384 and d.vy not = a.vy + 8514 AND f.x +>  g.x + 24729 and f.z +>  g.z + 8316 and f.vx +>  g.vx + 12270
"-0.40412748,0.0,0.0,0.0,0.0,0.0,1.0114388,-0.36376926,-1.382051,-0.4787137,-0.91681325,0.12561865,2.4149845,-0.025591051,0.3983259,-1.520248,-0.17931917,0.32836178,0.47828352,2.0175657,0.53080165,-0.4341043,0.7464616,-0.24268632,-0.81693476,1.6869699,-0.16252626,0.14654769,0.09135681,0.30872345,0.40464228,-0.36376926,-0.6568991,1.0275655,0.11188972,0.2472432,0.048324354,1.1772485,-0.13281898,0.4331707,-0.31199366,-0.7172213,-0.48226243,0.23702793,0.1374902,0.83835304,-0.7554247,-1.7343254,0.0,-0.050035138,0.59787196,0.6633561,2.3987904,0.8782646,0.0",6.43984375,"[88, 8, 4, 75, 16, 10, 23, 54]",a.x < f.x and a.y < f.y and a.z < f.z and a.vx < f.vx and a.vy < f.vy AND b.x = g.x and b.y = g.y and b.z = g.z and b.vx = g.vx and b.vy = g.vy AND c.x ->  g.x + 4864 and c.z ->  g.z + 7938 and c.vx ->  g.vx + 12293 and c.vy ->  g.vy + 19107 AND d.x not = a.x + 65762 and d.y not = a.y + 71232 and d.vx not = a.vx + 6384 and d.vy not = a.vy + 8514 AND f.x +>  g.x + 24729 and f.z +>  g.z + 8316 and f.vx +>  g.vx + 12270 AND g.x ->  e.x + 83589 and g.y ->  e.y + 71676 and g.vx ->  e.vx + 308
"-0.13058963,0.0,0.0,0.0,0.0,0.0,0.0,0.14654769,-0.13080029,-1.3451225,1.4863583,0.48311144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.25392378942321,[47],
"-0.13058963,0.0,0.0,0.0,0.0,0.0,0.3948189,0.14654769,-0.13080029,-1.3451225,1.4863583,0.48311144,0.0,-0.87182635,0.6633561,0.11188972,-0.8807658,-1.4290711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",3.9499999999999997,"[47, 28]",a.y = b.y and a.vx = b.vx and a.vy = b.vy
"-0.13058963,0.0,0.0,0.0,0.0,0.0,0.3948189,0.14654769,-0.13080029,-1.3451225,1.4863583,0.48311144,-0.13058963,-0.87182635,0.6633561,0.11188972,-0.8807658,-1.4290711,0.0,0.5788012,0.4000843,0.77256995,-1.1045356,-1.1351773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",4.275,"[47, 28, 47]",a.y = b.y and a.vx = b.vx and a.vy = b.vy AND b.x ->  c.x + 95878 and b.y ->  c.y + 11682 and b.vx ->  c.vx + 9790 and b.vy ->  c.vy + 18286
"-0.13058963,0.0,0.0,0.0,0.0,0.0,0.3948189,0.14654769,-0.13080029,-1.3451225,1.4863583,0.48311144,-0.13058963,-0.87182635,0.6633561,0.11188972,-0.8807658,-1.4290711,0.3948189,0.5788012,0.4000843,0.77256995,-1.1045356,-1.1351773,0.0,2.3987904,0.26318014,0.17106399,-0.12442981,-0.45625982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",5.925000000000001,"[47, 28, 47, 28]",a.y = b.y and a.vx = b.vx and a.vy = b.vy AND b.x ->  c.x + 95878 and b.y ->  c.y + 11682 and b.vx ->  c.vx + 9790 and b.vy ->  c.vy + 18286 AND c.x = b.x and c.y = b.y and c.vy = b.vy
"-0.13058963,0.0,0.0,0.0,0.0,0.0,0.3948189,0.14654769,-0.13080029,-1.3451225,1.4863583,0.48311144,-0.13058963,-0.87182635,0.6633561,0.11188972,-0.8807658,-1.4290711,0.3948189,0.5788012,0.4000843,0.77256995,-1.1045356,-1.1351773,1.0114388,2.3987904,0.26318014,0.17106399,-0.12442981,-0.45625982,0.0,1.0835917,-0.7809629,1.2498744,0.5788012,0.7464616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",5.7625,"[47, 28, 47, 28, 8]",a.y = b.y and a.vx = b.vx and a.vy = b.vy AND b.x ->  c.x + 95878 and b.y ->  c.y + 11682 and b.vx ->  c.vx + 9790 and b.vy ->  c.vy + 18286 AND c.x = b.x and c.y = b.y and c.vy = b.vy AND d.x ->  c.x + 79398 and d.y ->  c.y + 15797 and d.z ->  c.z + 2119 and d.vy ->  c.vy + 10471
"-0.13058963,0.0,0.0,0.0,0.0,0.0,0.3948189,0.14654769,-0.13080029,-1.3451225,1.4863583,0.48311144,-0.13058963,-0.87182635,0.6633561,0.11188972,-0.8807658,-1.4290711,0.3948189,0.5788012,0.4000843,0.77256995,-1.1045356,-1.1351773,1.0114388,2.3987904,0.26318014,0.17106399,-0.12442981,-0.45625982,-0.13058963,1.0835917,-0.7809629,1.2498744,0.5788012,0.7464616,0.0,-0.3764683,-1.1351773,0.88494116,-1.3451225,-1.1936361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",5.925,"[47, 28, 47, 28, 8, 47]",a.y = b.y and a.vx = b.vx and a.vy = b.vy AND b.x ->  c.x + 95878 and b.y ->  c.y + 11682 and b.vx ->  c.vx + 9790 and b.vy ->  c.vy + 18286 AND c.x = b.x and c.y = b.y and c.vy = b.vy AND d.x ->  c.x + 79398 and d.y ->  c.y + 15797 and d.z ->  c.z + 2119 and d.vy ->  c.vy + 10471
"-0.13058963,0.0,0.0,0.0,0.0,0.0,0.3948189,0.14654769,-0.13080029,-1.3451225,1.4863583,0.48311144,-0.13058963,-0.87182635,0.6633561,0.11188972,-0.8807658,-1.4290711,0.3948189,0.5788012,0.4000843,0.77256995,-1.1045356,-1.1351773,1.0114388,2.3987904,0.26318014,0.17106399,-0.12442981,-0.45625982,-0.13058963,1.0835917,-0.7809629,1.2498744,0.5788012,0.7464616,2.4149845,-0.3764683,-1.1351773,0.88494116,-1.3451225,-1.1936361,0.0,-0.8928289,0.4331707,1.0601627,0.14654769,-0.89873326,0.0,0.0,0.0,0.0,0.0,0.0,0.0",5.8625,"[47, 28, 47, 28, 8, 47, 4]",a.y = b.y and a.vx = b.vx and a.vy = b.vy AND b.x ->  c.x + 95878 and b.y ->  c.y + 11682 and b.vx ->  c.vx + 9790 and b.vy ->  c.vy + 18286 AND c.x = b.x and c.y = b.y and c.vy = b.vy AND d.x ->  c.x + 79398 and d.y ->  c.y + 15797 and d.z ->  c.z + 2119 and d.vy ->  c.vy + 10471 AND e.x = g.x and e.y = g.y and e.z = g.z and e.vx = g.vx and e.vy = g.vy AND f.x = b.x and f.y = b.y and f.z = b.z and f.vx = b.vx and f.vy = b.vy
"-0.13058963,0.0,0.0,0.0,0.0,0.0,0.3948189,0.14654769,-0.13080029,-1.3451225,1.4863583,0.48311144,-0.13058963,-0.87182635,0.6633561,0.11188972,-0.8807658,-1.4290711,0.3948189,0.5788012,0.4000843,0.77256995,-1.1045356,-1.1351773,1.0114388,2.3987904,0.26318014,0.17106399,-0.12442981,-0.45625982,-0.13058963,1.0835917,-0.7809629,1.2498744,0.5788012,0.7464616,2.4149845,-0.3764683,-1.1351773,0.88494116,-1.3451225,-1.1936361,0.048324354,-0.8928289,0.4331707,1.0601627,0.14654769,-0.89873326,0.0,0.79129785,0.30872345,0.6483973,-2.1677806,-1.1936361,0.0",7.03125,"[47, 28, 47, 28, 8, 47, 4, 23]",a.y = b.y and a.vx = b.vx and a.vy = b.vy AND b.x ->  c.x + 95878 and b.y ->  c.y + 11682 and b.vx ->  c.vx + 9790 and b.vy ->  c.vy + 18286 AND c.x = b.x and c.y = b.y and c.vy = b.vy AND d.x ->  c.x + 79398 and d.y ->  c.y + 15797 and d.z ->  c.z + 2119 and d.vy ->  c.vy + 10471 AND e.x = g.x and e.y = g.y and e.z = g.z and e.vx = g.vx and e.vy = g.vy AND f.x = b.x and f.y = b.y and f.z = b.z and f.vx = b.vx and f.vy = b.vy
"0.47828352,0.0,0.0,0.0,0.0,0.0,0.0,-0.24116534,0.007530379,0.4000843,-0.050035138,2.6746445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.4255840573399188,[75],
"0.47828352,0.0,0.0,0.0,0.0,0.0,1.0146463,-0.24116534,0.007530379,0.4000843,-0.050035138,2.6746445,0.0040797484,1.2718674,0.9049242,-0.34988546,1.5773655,0.7464616,0.0,-1.1625471,-1.1625471,-0.3194694,0.1613083,1.3707306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",4.275,"[75, 38, 106]",
"0.47828352,0.0,0.0,0.0,0.0,0.0,1.0146463,-0.24116534,0.007530379,0.4000843,-0.050035138,2.6746445,0.0040797484,1.2718674,0.9049242,-0.34988546,1.5773655,0.7464616,-1.1073718,-1.1625471,-1.1625471,-0.3194694,0.1613083,1.3707306,0.0,-0.31584662,-1.1351773,0.18049787,0.50621235,-1.8970196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",4.6875,"[75, 38, 106, 66]",b.x > d.x and b.y > d.y and b.z > d.z and b.vx > d.vx and b.vy > d.vy
"0.47828352,0.0,0.0,0.0,0.0,0.0,1.0146463,-0.24116534,0.007530379,0.4000843,-0.050035138,2.6746445,0.0040797484,1.2718674,0.9049242,-0.34988546,1.5773655,0.7464616,-1.1073718,-1.1625471,-1.1625471,-0.3194694,0.1613083,1.3707306,1.2182326,-0.31584662,-1.1351773,0.18049787,0.50621235,-1.8970196,0.0,-0.21042861,-0.9401309,0.6416883,-1.2456529,0.7721031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",4.76875,"[75, 38, 106, 66, 52]",b.x > d.x and b.y > d.y and b.z > d.z and b.vx > d.vx and b.vy > d.vy AND d.z ->  a.z + 14186
"0.47828352,0.0,0.0,0.0,0.0,0.0,1.0146463,-0.24116534,0.007530379,0.4000843,-0.050035138,2.6746445,0.0040797484,1.2718674,0.9049242,-0.34988546,1.5773655,0.7464616,-1.1073718,-1.1625471,-1.1625471,-0.3194694,0.1613083,1.3707306,1.2182326,-0.31584662,-1.1351773,0.18049787,0.50621235,-1.8970196,-0.7972196,-0.21042861,-0.9401309,0.6416883,-1.2456529,0.7721031,0.0,-1.1936361,-1.0586052,-0.27992082,1.1772485,-0.6568991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",5.559374999999999,"[75, 38, 106, 66, 52, 99]",b.x > d.x and b.y > d.y and b.z > d.z and b.vx > d.vx and b.vy > d.vy AND d.z ->  a.z + 14186
"0.47828352,0.0,0.0,0.0,0.0,0.0,1.0146463,-0.24116534,0.007530379,0.4000843,-0.050035138,2.6746445,0.0040797484,1.2718674,0.9049242,-0.34988546,1.5773655,0.7464616,-1.1073718,-1.1625471,-1.1625471,-0.3194694,0.1613083,1.3707306,1.2182326,-0.31584662,-1.1351773,0.18049787,0.50621235,-1.8970196,-0.7972196,-0.21042861,-0.9401309,0.6416883,-1.2456529,0.7721031,1.2445666,-1.1936361,-1.0586052,-0.27992082,1.1772485,-0.6568991,0.0,-0.518091,-1.0811445,0.4000843,-0.30321425,0.17106399,0.0,0.0,0.0,0.0,0.0,0.0,0.0",5.5796875,"[75, 38, 106, 66, 52, 99, 58]",b.x > d.x and b.y > d.y and b.z > d.z and b.vx > d.vx and b.vy > d.vy AND d.z ->  a.z + 14186 AND e.x < g.x and e.y < g.y and e.vx < g.vx and e.vy < g.vy AND f.x not = c.x + 20936 and f.z not = c.z + 748 and f.vy not = c.vy + 2825
"-0.96407586,0.0,0.0,0.0,0.0,0.0,0.0,1.0576781,0.4160412,-0.5010683,0.6483973,0.4000843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.0732870263721965,[24],
"-0.96407586,0.0,0.0,0.0,0.0,0.0,1.0114388,1.0576781,0.4160412,-0.5010683,0.6483973,0.4000843,0.0,2.0175657,-1.6191772,-0.13080029,0.7721031,0.25752345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",4.199999999999999,"[24, 8]",
"-0.96407586,0.0,0.0,0.0,0.0,0.0,1.0114388,1.0576781,0.4160412,-0.5010683,0.6483973,0.4000843,0.47828352,2.0175657,-1.6191772,-0.13080029,0.7721031,0.25752345,0.0,0.50621235,-1.382051,-0.08068362,-0.9737692,0.01718964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",5.525,"[24, 8, 75]",
