pattern,rating,events,pattern_str
"0.60311306,0.0,0.0,0.059918094,1.3771998,0.011893499,0.16818014,1.296188,-0.97046983,0.49673882,1.3771998,0.9120824,-0.31161597,-1.623022,1.8333403,1.2855133,2.5101514,2.5101514,0.49673882,-0.85568976,1.3771998,-0.8551928,-0.85568976,-0.8450524,1.5809183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2.4378435,"[16, 4, 54, 10, 74, 75, 10]",a.z < b.z and b.x = c.x or b.y < c.y or b.z > c.z and c.x > d.x or c.y >  25432 and  and d.x not > e.x or  and e.x = f.x or e.y = f.y or e.z >  2861 and f.x >  64676 and f.y > g.y or f.z > g.z and g.x >  42043 and g.y <  79422 and g.z <  3194
"0.60311306,0.0,0.0,0.059918094,1.3771998,0.011893499,0.16818014,1.296188,-0.97046983,0.49673882,1.3771998,0.9120824,-0.31161597,-1.623022,1.8333403,1.2855133,2.5101514,2.5101514,0.49673882,-0.85568976,1.3771998,-1.3952413,-0.85568976,-0.8450524,-0.9740924,-0.051217794,-1.0276952,-0.85568976,1.296188,1.296188,-0.803258,0.0,0.0,0.0",2.48116866,"[16, 4, 54, 10, 74, 75, 10, 24, 66]",a.z < b.z and b.x = c.x or b.y < c.y or b.z > c.z and c.x > d.x or c.y >  25432 and  and d.x not > e.x or  and e.x = f.x or e.y = f.y or e.z >  2861 and f.x >  64676 and f.y > g.y or f.z > g.z and g.x >  42043 and g.y <  79422 and g.z <  3194 and h.y not < i.y or  and i.z =  4608
"0.5205285,0.0,0.0,0.49673882,1.5809183,-0.8450524,1.0267929,-0.8450524,-1.623022,-0.28806734,0.37492523,2.5101514,1.296188,1.8333403,1.8333403,0.37492523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.69653,"[61, 10, 23, 19]",a.x <  30436 and  and b.x <  47145 and b.y not > c.y or b.z not = c.z and c.y = d.y or  and 
"0.5205285,0.0,0.0,0.49673882,1.5809183,-0.8450524,1.0267929,-0.8450524,-1.623022,-0.28806734,0.37492523,2.5101514,-0.76687014,1.8333403,1.8333403,0.37492523,1.296188,1.8333403,-0.8450524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.7709075,"[61, 10, 23, 19, 59]",a.x <  30436 and  and b.x <  47145 and b.y not > c.y or b.z not = c.z and c.y = d.y or  and d.z < e.z and e.z <  7480
"0.5205285,0.0,0.0,0.49673882,1.5809183,-0.8450524,1.0267929,-0.8450524,-1.623022,-0.28806734,0.37492523,2.5101514,-0.76687014,1.8333403,1.8333403,1.2855133,1.296188,1.8333403,-0.8450524,1.5809183,1.524994,-1.0459348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.79684775,"[61, 10, 23, 19, 59, 75]",a.x <  30436 and  and b.x <  47145 and b.y not > c.y or b.z not = c.z and c.y = d.y or  and d.z < e.z and e.x = f.x or e.z <  7480 and f.y <  38502 and f.z =  4502
"0.5205285,0.0,0.0,0.49673882,1.5809183,-0.8450524,1.0267929,-0.8450524,-1.623022,-0.28806734,0.37492523,2.5101514,-0.76687014,1.8333403,1.8333403,1.2855133,1.296188,1.8333403,-0.28183728,1.5809183,1.524994,0.49673882,1.524994,-0.051217794,0.28999132,-0.8551928,2.5101514,0.90536624,0.37492523,1.296188,2.5101514,1.8333403,1.5809183,1.296188",2.504599613,"[61, 10, 23, 19, 59, 75, 8, 10, 98, 69]",a.x <  30436 and  and b.x <  47145 and b.y not > c.y or b.z not = c.z and c.y = d.y or  and d.z < e.z and e.x = f.x or e.z <  7480 and f.y <  38502 and f.z =  4502 and g.x <  22523 and g.y =  82651 and g.z > h.z and h.x > i.x or h.y = i.y or h.z <  1347 and i.x < j.x or i.y = j.y or i.z = j.z and j.y <  31800 and 
"1.0267929,0.0,0.0,-1.8421305,-1.0459348,-1.0276952,-1.3952413,1.3771998,0.9120824,-0.9740924,1.524994,1.524994,2.1877804,1.524994,-0.97046983,-0.4778787,-0.97046983,1.8333403,-0.28183728,-1.0459348,1.5809183,-1.8421305,-0.85568976,0.9120824,-0.28183728,1.5809183,-0.8450524,1.3771998,1.524994,-0.85568976,-0.97046983,0.0,0.0,0.0",3.03179085,"[23, 68, 24, 66, 47, 58, 8, 68, 8]",a.x =  3795 and a.y not < b.y or a.z <  10035 and b.x > c.x or b.y >  89671 and b.z = c.z and c.x <  88991 and c.y <  1765 and  and d.x <  10801 and d.y < e.y or d.z =  4960 and e.z < f.z and f.x =  43919 and f.z >  9289 and g.x >  44772 and g.y >  1284 and  and h.x <  4492 and h.y <  31038 and h.z > i.z and 
"0.26752952,0.0,0.0,0.33096007,2.5101514,-1.0276952,-1.3952413,-1.0276952,-0.97046983,-0.97046983,0.37492523,0.37492523,-1.0276952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2.090775,"[88, 99, 24]",a.x = b.x or a.y not < b.y or a.z =  11869 and b.x not < c.x or b.z < c.z and 
"0.26752952,0.0,0.0,0.33096007,2.5101514,-1.0276952,-1.3952413,-1.0276952,-0.97046983,0.27630204,0.37492523,0.37492523,2.1877804,0.37492523,-0.803258,0.16818014,0.9120824,2.5101514,-0.095927425,2.5101514,0.37492523,1.296188,1.8333403,1.8333403,0.011893499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2.809059,"[88, 99, 24, 63, 47, 54, 65]",a.x = b.x or a.y not < b.y or a.z =  11869 and b.x not < c.x or b.z < c.z and c.x < d.x or c.y < d.y or c.z not < d.z and d.x < e.x or  and e.y = f.y or e.z >  4201 and f.y < g.y or  and 
"1.0267929,0.0,0.0,0.28999132,1.524994,2.5101514,1.524994,1.8333403,1.5809183,0.37492523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.40775,"[23, 98]",a.x <  85409 and a.y = b.y or  and 
"1.0267929,0.0,0.0,0.28999132,1.524994,2.5101514,0.059918094,1.8333403,1.5809183,0.28999132,-0.803258,0.011893499,0.30132043,1.8333403,0.011893499,-0.57502204,1.296188,-0.051217794,0.7614305,0.9120824,0.37492523,-0.5918262,-0.17412886,-1.623022,0.49673882,-0.8450524,1.524994,-0.803258,-0.85568976,1.8333403,1.5809183,0.0,0.0,0.0",2.347783575,"[23, 98, 4, 98, 67, 62, 49, 53, 10]",a.x <  85409 and a.y = b.y or  and b.z < c.z and c.x =  23835 and c.y not = d.y or c.z = d.z and d.z =  9625 and e.x = f.x or e.y =  45220 and e.z < f.z and f.x >  11097 and f.y < g.y or f.z not > g.z and g.x >  72021 and  and h.y <  44204 and h.z =  6548 and i.x >  7996 and i.z <  11635
"-0.32683423,0.0,0.0,-0.28183728,2.5101514,0.37492523,0.90536624,-0.803258,1.5809183,1.8333403,-0.85568976,-1.0459348,2.5101514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.5977775,"[57, 8, 69]",a.x = b.x or a.y < b.y or  and b.y <  36636 and  and c.x >  89500 and c.y =  49644 and 
"0.30132043,0.0,0.0,0.0,1.3771998,-0.8450524,2.5101514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",0.809015423,[67],a.y <  37509 and 
"0.30132043,0.0,0.0,0.74101853,1.3771998,-0.8450524,-0.9740924,-0.8551928,-0.85568976,0.37492523,-0.17412886,-0.8450524,-0.803258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.590303,"[67, 64, 66]",a.x > b.x or a.y <  37509 and a.z = b.z and b.y >  9581 and b.z < c.z and c.x >  17491 and c.y <  16815 and c.z =  13178
"0.30132043,0.0,0.0,0.74101853,1.3771998,-0.8450524,-0.9740924,-0.8551928,-0.85568976,0.90536624,-0.17412886,-0.8450524,-0.28183728,-0.8551928,-0.85568976,-0.59647053,-0.97046983,-0.85568976,-0.4778787,-0.85568976,0.37492523,0.011893499,-0.8551928,-0.8450524,-0.8450524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2.021559787,"[67, 64, 66, 69, 8, 100, 58]",a.x > b.x or a.y <  37509 and a.z = b.z and b.y >  9581 and b.z < c.z and c.x >  17491 and c.y <  16815 and c.z =  13178 and d.x > e.x or d.y >  93910 and d.z not < e.z and e.y >  35748 and  and f.x >  28725 and f.y < g.y or f.z not = g.z and g.y <  2139 and g.z <  5126
"0.7614305,0.0,0.0,-0.095927425,0.9120824,0.37492523,0.33096007,1.8333403,-0.85568976,-0.8551928,-0.051217794,-1.0459348,0.9120824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2.593075,"[49, 65, 99]",a.x >  56085 and a.y < b.y or a.z =  1010 and b.y >  71312 and b.z > c.z and c.y =  75153 and c.z >  14279
"0.7614305,0.0,0.0,-0.095927425,0.9120824,0.37492523,0.33096007,1.8333403,-0.85568976,-0.28183728,-0.051217794,-1.0459348,-0.31161597,-0.97046983,-0.8450524,0.059918094,-0.051217794,-0.97046983,-0.28183728,0.011893499,-1.623022,0.37492523,0.37492523,1.3771998,0.37492523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",3.65684085,"[49, 65, 99, 8, 74, 4, 8]",a.x >  56085 and a.y < b.y or a.z =  1010 and b.y >  71312 and b.z > c.z and c.y =  75153 and c.z >  14279 and d.x < e.x or d.y <  4503 and d.z < e.z and e.x =  23019 and e.y < f.y or e.z >  2933 and f.x not = g.x or f.y not > g.y or f.z < g.z and 
"0.7614305,0.0,0.0,-0.095927425,0.9120824,0.37492523,0.33096007,1.8333403,-0.85568976,-0.28183728,-0.051217794,-1.0459348,-0.31161597,-0.97046983,-0.8450524,0.059918094,-0.051217794,-0.97046983,-0.28183728,0.011893499,-1.623022,-0.28183728,0.37492523,1.3771998,-0.28806734,-1.0276952,0.37492523,0.059918094,0.011893499,1.524994,1.296188,-0.17412886,1.8333403,1.8333403",5.019834338,"[49, 65, 99, 8, 74, 4, 8, 8, 19, 4]",a.x >  56085 and a.y < b.y or a.z =  1010 and b.y >  71312 and b.z > c.z and c.y =  75153 and c.z >  14279 and d.x < e.x or d.y <  4503 and d.z < e.z and e.x =  23019 and e.y < f.y or e.z >  2933 and f.x not = g.x or f.y not > g.y or f.z < g.z and g.x < h.x or g.y > h.y or g.z < h.z and h.y < i.y or  and i.x not = j.x or i.y <  8163 and i.z = j.z and j.x >  57645 and 
"0.49673882,0.0,0.0,-0.28183728,1.5809183,1.524994,1.8333403,-0.17412886,1.5809183,0.9120824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2.7025,"[10, 8]",a.x <  92454 and a.y <  49403 and  and b.x >  85556 and b.y <  74938 and 
"0.49673882,0.0,0.0,-0.28183728,1.5809183,1.524994,0.90536624,-0.17412886,1.5809183,0.49673882,-0.97046983,-1.0276952,-0.095927425,-1.623022,0.011893499,0.27630204,-0.8450524,-0.803258,-0.095927425,-0.8450524,2.5101514,0.7614305,-1.0459348,1.5809183,0.30132043,-0.97046983,0.9120824,-0.57502204,-1.0459348,2.5101514,-0.051217794,1.524994,1.8333403,0.9120824",2.446857487,"[10, 8, 69, 10, 65, 63, 65, 49, 67, 62]",a.x <  92454 and a.y <  49403 and  and b.x >  85556 and b.y <  74938 and  and c.x < d.x or c.y not < d.y or  and d.x not > e.x or  and e.x <  67586 and e.y =  32648 and e.z < f.z and f.x <  86103 and f.y = g.y or f.z >  4680 and g.x =  82923 and g.y <  46665 and g.z >  12209 and h.y >  4290 and h.z > i.z and i.x =  15325 and i.y = j.y or i.z =  7018 and j.x <  3308 and j.z >  4406
"-0.095927425,0.0,0.0,0.0,0.9120824,-1.623022,0.9120824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",0.819033495,[65],a.z >  11686
"-0.095927425,0.0,0.0,-0.59647053,0.9120824,-1.623022,-0.9740924,1.296188,-1.0276952,0.32754683,1.296188,0.011893499,0.017894011,-0.85568976,1.5809183,0.49673882,-0.8551928,-0.803258,1.2680243,-1.0276952,-0.97046983,2.1877804,-0.8551928,-0.97046983,0.49673882,2.5101514,1.3771998,0.37492523,0.37492523,-0.803258,1.524994,0.0,0.0,0.0",3.325448456,"[65, 100, 66, 44, 38, 10, 13, 47, 10]",a.y not > b.y or a.z >  11686 and b.x = c.x or b.y not < c.y or b.z =  11571 and c.x = d.x or c.y not = d.y or c.z < d.z and d.x >  55719 and d.y <  49463 and d.z not = e.z and e.y =  19752 and  and f.x not < g.x or f.z not = g.z and g.x > h.x or g.y < h.y or g.z <  705 and h.x = i.x or h.y > i.y or h.z < i.z and i.z <  9253
"-0.28183728,0.0,0.0,0.49673882,-1.0276952,1.5809183,-0.49827766,-1.623022,0.011893499,0.37492523,-1.623022,-0.803258,-0.051217794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.8902775,"[8, 10, 105]",a.x not < b.x or a.y <  93478 and a.z < b.z and b.y not = c.y or b.z < c.z and c.y =  15191 and 
"-0.28183728,0.0,0.0,0.49673882,-1.0276952,1.5809183,-0.49827766,-1.623022,0.011893499,0.60311306,-1.623022,-0.803258,-0.051217794,0.9120824,0.011893499,1.524994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2.00905275,"[8, 10, 105, 16]",a.x not < b.x or a.y <  93478 and a.z < b.z and b.y not = c.y or b.z < c.z and c.y =  15191 and  and d.x >  80552 and d.z <  7071
"-0.28183728,0.0,0.0,0.49673882,-1.0276952,1.5809183,-0.49827766,-1.623022,0.011893499,0.60311306,-1.623022,-0.803258,-1.8421305,0.9120824,0.011893499,0.8699865,-0.85568976,-0.85568976,0.49673882,1.296188,0.9120824,-0.97046983,1.8333403,-0.051217794,-1.0459348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2.52934335,"[8, 10, 105, 16, 68, 106, 10]",a.x not < b.x or a.y <  93478 and a.z < b.z and b.y not = c.y or b.z < c.z and c.y =  15191 and  and d.x >  80552 and d.z <  7071 and e.x >  38497 and e.y >  25666 and e.z not > f.z and f.y >  57679 and  and g.y =  31856 and g.z =  13055
"-0.31161597,0.0,0.0,0.7614305,1.5809183,-0.85568976,-1.0276952,1.296188,1.5809183,-0.17412886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2.4055,"[74, 49]",a.x <  78744 and a.y >  22640 and a.z not < b.z and b.y <  60132 and b.z >  14921
"-0.31161597,0.0,0.0,0.7614305,1.5809183,-0.85568976,-0.5918262,1.296188,1.5809183,0.49673882,-1.623022,1.8333403,1.296188,-0.051217794,0.011893499,1.3771998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.93402803,"[74, 49, 53, 10]",a.x <  78744 and a.y >  22640 and a.z not < b.z and b.x = c.x or b.y <  60132 and b.z >  14921 and c.x not > d.x or c.z = d.z and d.x =  61739 and 
"-0.31161597,0.0,0.0,0.7614305,1.5809183,-0.85568976,-0.5918262,1.296188,1.5809183,0.49673882,-1.623022,1.8333403,0.49673882,-0.051217794,0.011893499,1.3771998,-0.803258,-0.8450524,-1.0276952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2.684278305,"[74, 49, 53, 10, 10]",a.x <  78744 and a.y >  22640 and a.z not < b.z and b.x = c.x or b.y <  60132 and b.z >  14921 and c.x not > d.x or c.z = d.z and d.x =  61739 and d.y not = e.y or d.z > e.z and e.x =  21809 and e.y <  71995 and 
"0.77608126,0.0,0.0,2.1877804,-0.051217794,-1.0276952,2.1877804,0.37492523,0.9120824,-1.0459348,0.37492523,-0.051217794,0.37492523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2.078025,"[40, 47, 47]",a.x =  55400 and a.y not < b.y or  and b.x < c.x or b.y >  81359 and  and c.y =  74795 and 
"-0.76687014,0.0,0.0,0.0,0.9120824,-0.17412886,-0.051217794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.033784914,[59],a.x >  50732 and a.z =  7302
"-0.76687014,0.0,0.0,-0.32683423,0.9120824,-0.17412886,0.059918094,-0.17412886,-1.0276952,0.43176526,0.37492523,0.9120824,0.49673882,0.37492523,-1.0276952,2.3535924,-0.8551928,0.011893499,-0.32683423,1.524994,1.3771998,0.059918094,-1.623022,-0.8551928,0.49673882,-0.85568976,1.8333403,0.37492523,0.9120824,0.37492523,-0.8551928,0.0,0.0,0.0",4.035840562,"[59, 57, 4, 28, 10, 97, 57, 4, 10]",a.x >  50732 and a.z =  7302 and b.x >  59353 and b.y not < c.y or b.z <  6047 and c.x < d.x or c.y >  76750 and c.z >  3061 and d.x < e.x or d.y not < e.y or d.z =  1976 and e.x > f.x or e.y not = f.y or  and f.x <  11116 and f.z < g.z and g.x not > h.x or g.y > h.y or  and h.z < i.z and i.x >  76056 and 
"-0.095927425,0.0,0.0,1.0267929,0.37492523,-0.85568976,0.74101853,-0.97046983,1.5809183,-0.5111429,0.9120824,-0.8450524,0.37492523,-0.85568976,-0.85568976,2.5101514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.936875,"[65, 23, 64, 14]",a.x < b.x or a.y >  70430 and a.z >  12426 and b.x < c.x or b.y <  27784 and b.z > c.z and c.x >  67524 and c.y <  53568 and  and d.x >  46604 and d.y >  24595 and 
"-0.095927425,0.0,0.0,1.0267929,0.37492523,-0.85568976,0.74101853,-0.97046983,1.5809183,-0.5111429,0.9120824,-0.8450524,0.5205285,-0.85568976,-0.85568976,0.77608126,1.296188,1.5809183,0.49673882,1.524994,-0.8551928,0.90536624,0.011893499,1.524994,-0.28183728,0.011893499,1.8333403,0.7614305,1.296188,-1.623022,-0.8450524,-0.85568976,-1.623022,-0.85568976",2.282825606,"[65, 23, 64, 14, 61, 40, 10, 69, 8, 49]",a.x < b.x or a.y >  70430 and a.z >  12426 and b.x < c.x or b.y <  27784 and b.z > c.z and c.x >  67524 and c.y <  53568 and  and d.x >  46604 and d.y >  24595 and  and e.x = f.x or e.y <  1061 and e.z < f.z and f.x <  7042 and f.y > g.y or f.z =  14374 and g.x not = h.x or g.y <  54185 and g.z > h.z and h.z >  12066 and i.z <  1184 and j.x >  80679 and j.z >  7166
"0.33096007,0.0,0.0,0.90536624,0.9120824,-0.85568976,-2.9856343,1.3771998,-0.803258,0.49673882,-0.85568976,-0.8551928,0.059918094,2.5101514,-0.051217794,-0.051217794,0.011893499,-0.17412886,2.5101514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.7611875,"[99, 69, 73, 10, 4]",a.x >  75373 and a.y >  3520 and  and b.x > c.x or b.y =  76590 and b.z not = c.z and c.x >  42809 and c.y > d.y or c.z >  6550 and d.y =  35446 and  and e.y >  79914 and 
"0.33096007,0.0,0.0,0.90536624,0.9120824,-0.85568976,-2.9856343,1.3771998,-0.803258,0.49673882,-0.85568976,-0.8551928,0.059918094,2.5101514,-0.051217794,-0.4778787,0.011893499,-0.17412886,-0.28183728,-0.051217794,1.524994,1.8333403,1.524994,1.5809183,-0.17412886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2.80134025,"[99, 69, 73, 10, 4, 58, 8]",a.x >  75373 and a.y >  3520 and  and b.x > c.x or b.y =  76590 and b.z not = c.z and c.x >  42809 and c.y > d.y or c.z >  6550 and d.y =  35446 and  and e.x not = f.x or e.y >  79914 and e.z = f.z and f.x =  87779 and  and g.x <  65623 and g.y <  20273 and g.z >  14741
"0.33096007,0.0,0.0,0.90536624,0.9120824,-0.85568976,-2.9856343,1.3771998,-0.803258,0.49673882,-0.85568976,-0.8551928,0.059918094,2.5101514,-0.051217794,-0.4778787,0.011893499,-0.17412886,-0.28183728,-0.051217794,1.524994,-0.76687014,1.524994,1.5809183,-0.17412886,-0.85568976,2.5101514,-0.8551928,0.0,0.0,0.0,0.0,0.0,0.0",2.059699875,"[99, 69, 73, 10, 4, 58, 8, 59]",a.x >  75373 and a.y >  3520 and  and b.x > c.x or b.y =  76590 and b.z not = c.z and c.x >  42809 and c.y > d.y or c.z >  6550 and d.y =  35446 and  and e.x not = f.x or e.y >  79914 and e.z = f.z and f.x =  87779 and  and g.x <  65623 and g.y <  20273 and g.z >  14741 and h.x >  14172 and 
"2.3535924,0.0,0.0,0.49673882,-0.8450524,1.524994,0.011893499,0.37492523,0.011893499,1.5809183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.4325,"[97, 10]",a.x <  21576 and a.y <  28621 and a.z not = b.z and b.z <  12545
"-0.4778787,0.0,0.0,0.49673882,-0.051217794,-0.17412886,0.38047302,-0.97046983,-0.051217794,1.524994,0.9120824,1.296188,-0.97046983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2.8428025,"[58, 10, 52]",a.x =  43051 and a.z >  7720 and b.x < c.x or b.y =  11197 and b.z <  13948 and 
"0.43176526,0.0,0.0,0.30132043,1.5809183,-1.623022,0.27630204,1.8333403,-1.0276952,1.5809183,1.524994,0.011893499,1.296188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.7175,"[28, 67, 63]",a.x <  66534 and  and b.z <  9090 and 
"0.43176526,0.0,0.0,0.30132043,1.5809183,-1.623022,0.27630204,1.8333403,-1.0276952,-0.28806734,1.524994,0.011893499,0.059918094,-0.8551928,0.011893499,0.059918094,1.5809183,-1.0276952,0.27630204,-0.85568976,-0.803258,0.5205285,2.5101514,-0.8551928,0.30132043,1.8333403,-0.85568976,-1.3952413,2.5101514,-0.85568976,-0.8551928,-0.051217794,0.37492523,0.011893499",2.831218807,"[28, 67, 63, 19, 4, 4, 63, 61, 67, 24]",a.x <  66534 and  and b.z <  9090 and c.z = d.z and d.x > e.x or d.y not = e.y or  and e.x <  46583 and e.y not < f.y or e.z < f.z and f.x >  26126 and f.y =  92156 and f.z <  460 and g.z <  13572 and h.y >  5520 and  and i.x = j.x or i.y >  96256 and i.z > j.z and j.x =  93785 and 
"-0.49827766,0.0,0.0,0.059918094,-1.623022,0.9120824,0.77608126,-0.17412886,-1.0459348,-0.28183728,-0.17412886,-0.85568976,-1.623022,-0.803258,-0.051217794,1.3771998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2.759575,"[105, 4, 40, 8]",a.z <  9498 and b.x >  38934 and b.y =  40490 and  and c.x >  22173 and c.y >  77 and  and d.x =  52506 and d.y =  97800 and 
"-0.49827766,0.0,0.0,-0.28183728,-0.8551928,0.37492523,-0.76687014,-0.8450524,0.9120824,0.49673882,-0.051217794,1.3771998,-1.3952413,-0.8450524,1.296188,0.38047302,1.296188,1.8333403,-0.28183728,0.011893499,-0.17412886,1.2855133,-1.0459348,1.5809183,-0.4778787,-0.97046983,-0.8551928,-0.5111429,1.296188,-0.8450524,-0.97046983,-1.0276952,0.37492523,-1.0276952",3.333883612,"[105, 8, 59, 10, 24, 52, 8, 75, 58, 14]",a.x > b.x or  and b.x <  1415 and b.y >  26246 and b.z =  5545 and c.x =  20782 and c.y > d.y or c.z < d.z and d.x <  61287 and d.y = e.y or  and e.x = f.x or  and f.y >  82801 and f.z =  14665 and g.y <  97532 and g.z <  738 and h.x < i.x or h.y > i.y or h.z > i.z and i.x = j.x or i.y <  18686 and i.z < j.z and 
"0.5205285,0.0,0.0,0.49673882,-1.623022,0.011893499,-0.17412886,-0.17412886,-1.623022,-0.8450524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2.175,"[61, 10]",a.x not > b.x or  and 
"-0.28183728,0.0,0.0,0.0,2.5101514,-1.623022,0.011893499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.01194274,[8],
"-0.28183728,0.0,0.0,-0.28183728,2.5101514,-1.623022,1.0267929,-1.0276952,2.5101514,-0.59647053,-0.051217794,-0.17412886,-0.5160239,-0.8551928,-0.17412886,-0.28183728,0.9120824,-0.8450524,-0.85568976,1.8333403,-0.85568976,2.5101514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",3.686527815,"[8, 8, 23, 100, 71, 8]",a.x = b.x or a.y not > b.y or a.z not = b.z and b.x not < c.x or b.y = c.y or b.z >  1395 and c.x =  31889 and c.y >  77408 and c.z >  10272 and d.x > e.x or d.y >  13292 and d.z =  2070 and e.x >  58669 and e.y <  53934 and  and f.y >  40880 and 
"0.059918094,0.0,0.0,0.059918094,-0.85568976,-0.803258,0.5205285,-0.85568976,-0.051217794,1.296188,-0.8450524,-1.0459348,-0.85568976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",3.178075,"[4, 4, 61]",a.x >  73582 and a.y =  705 and a.z < b.z and b.x >  51600 and  and c.x <  51605 and c.y =  64522 and c.z >  11067
