pattern,rating,events,pattern_str
"-0.5922958,0.0,0.0,1.2598536,0.23586434,0.9107357,1.4487876,0.9730142,2.3883722,-0.6450625,0.84678924,-1.2400949,0.06302234,0.84678924,0.7526911,0.9107357,-1.3832569,-0.116349585,0.94738483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.79117775,"[67, 8, 65, 10, 58]",a.x <  62572 and a.y > b.y or  and b.z not = c.z and c.x not < d.x or c.y < d.y or c.z > d.z and d.x not < e.x or d.z > e.z and e.y >  13243 and 
"-0.08869571,0.0,0.0,1.2598536,-1.3832569,0.7121273,1.3560739,-0.46572128,0.9107357,-0.8347567,0.94738483,0.23586434,0.48391172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.8903,"[97, 8, 98]",a.x not = b.x or a.y =  55178 and a.z >  9582 and b.y > c.y or b.z >  9273 and 
"-0.60370314,0.0,0.0,0.0,0.84678924,0.94738483,-1.183233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.161816217,[44],nop
"-0.60370314,0.0,0.0,1.8512527,0.84678924,0.94738483,0.15980116,0.84678924,-0.8347567,0.7526911,0.9107357,-0.116349585,0.84678924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.615575,"[44, 66, 63]",a.x not < b.x or a.y > b.y or a.z < b.z and b.x not < c.x or b.y >  98183 and b.z >  13232 and c.y >  74787 and 
"-0.60370314,0.0,0.0,1.8512527,0.84678924,0.94738483,0.15980116,0.84678924,-0.8347567,-0.36872622,0.9107357,-0.116349585,-0.6450625,0.84678924,-0.46572128,-0.14335205,0.5656936,-1.2400949,-1.183233,0.23586434,0.012561094,0.48391172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2.0321406,"[44, 66, 63, 52, 10, 88]",a.x not < b.x or a.y > b.y or a.z < b.z and b.x not < c.x or b.y >  98183 and b.z >  13232 and c.x > d.x or c.y >  74787 and  and d.x not < e.x or d.y = e.y or d.z >  9281 and e.x not > f.x or e.y < f.y or  and f.x <  56105 and f.y <  93111 and 
"-0.60370314,0.0,0.0,1.8512527,0.84678924,0.94738483,0.15980116,0.84678924,-0.8347567,-0.36872622,0.9107357,-0.116349585,-0.6450625,0.84678924,-0.46572128,-0.14335205,0.5656936,-1.2400949,0.4397452,0.23586434,0.012561094,0.48391172,0.012561094,-0.8347567,-1.183233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2.293859625,"[44, 66, 63, 52, 10, 88, 23]",a.x not < b.x or a.y > b.y or a.z < b.z and b.x not < c.x or b.y >  98183 and b.z >  13232 and c.x > d.x or c.y >  74787 and  and d.x not < e.x or d.y = e.y or d.z >  9281 and e.x not > f.x or e.y < f.y or  and f.x <  56105 and f.y <  93111 and f.z = g.z and g.x <  91725 and g.y >  58129 and 
"1.4220943,0.0,0.0,0.0,-1.1399735,-1.183233,-1.183233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",0.95368648,[47],nop
"1.4220943,0.0,0.0,-0.1359488,-1.1399735,-1.183233,-0.14335205,-1.183233,0.84678924,0.9730142,-0.8347567,0.5656936,-0.46572128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.8452775,"[47, 4, 88]",a.y < b.y or a.z < b.z and b.z <  13514 and c.x >  80530 and 
"1.4220943,0.0,0.0,-0.1359488,-1.1399735,-1.183233,-0.14335205,-1.183233,0.84678924,0.010832735,-0.8347567,0.5656936,1.2598536,-1.3832569,-0.46572128,-0.1359488,0.48391172,-0.8543927,0.8648011,0.48391172,-0.46572128,-0.060814008,0.94738483,0.012561094,-0.6450625,-1.3832569,0.94738483,2.3883722,0.9107357,0.23586434,0.48391172,0.0,0.0",2.902923431,"[47, 4, 88, 13, 8, 4, 100, 105, 10]",a.y < b.y or a.z < b.z and b.z <  13514 and c.x >  80530 and c.y not > d.y or c.z = d.z and d.x not = e.x or d.y = e.y or d.z >  11958 and e.x = f.x or e.y =  84953 and e.z =  2284 and f.x = g.x or f.y = g.y or f.z not < g.z and g.x > h.x or g.z not = h.z and h.x not = i.x or h.y > i.y or  and i.y <  88921 and 
"0.042750955,0.0,0.0,1.2598536,0.9730142,0.7121273,0.012561094,-0.8347567,0.7526911,-1.2400949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2.4055,"[64, 8]",a.x <  50496 and a.z <  3881 and b.x >  10398 and b.y >  86242 and 
"0.8648011,0.0,0.0,1.2598536,-1.183233,0.94738483,0.15980116,-0.116349585,-0.46572128,-1.6852578,0.23586434,0.48391172,0.7121273,0.7526911,-0.8347567,0.012561094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.709553,"[100, 8, 63, 61]",a.x < b.x or a.y > b.y or  and b.x >  71567 and b.y = c.y or b.z =  4940 and c.x <  21251 and c.y = d.y or  and d.y >  59361 and d.z <  5004
"0.8648011,0.0,0.0,1.2598536,-1.183233,0.94738483,0.15980116,-0.116349585,-0.46572128,-1.6852578,0.23586434,0.48391172,-0.6450625,0.7526911,-0.8347567,0.012561094,-0.46572128,0.7121273,2.3883722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.7816805,"[100, 8, 63, 61, 10]",a.x < b.x or a.y > b.y or  and b.x >  71567 and b.y = c.y or b.z =  4940 and c.x <  21251 and c.y = d.y or  and d.y >  59361 and d.z <  5004 and e.y =  91419 and 
"-0.6450625,0.0,0.0,-0.1359488,0.94738483,0.9730142,0.4397452,0.23586434,0.7526911,1.2598536,-1.2400949,-0.46572128,-0.060814008,0.012561094,-1.3832569,0.48391172,-1.2400949,0.84678924,0.94738483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2.01840525,"[10, 4, 23, 8, 105]",a.x > b.x or a.y <  46047 and a.z >  1985 and b.z <  7294 and c.y = d.y or c.z not > d.z and d.y not = e.y or d.z = e.z and 
"-0.14335205,0.0,0.0,0.0,-1.1399735,-0.116349585,-0.8347567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.097114975,[88],a.y >  70652 and a.z >  1081
"-0.14335205,0.0,0.0,-0.6549368,-1.1399735,-0.116349585,-0.6450625,-0.8543927,-0.8347567,-0.32181007,-1.3832569,0.9730142,0.042750955,-1.183233,-0.8543927,0.23586434,0.7526911,-1.2400949,0.9730142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2.98343125,"[88, 24, 10, 53, 64]",a.y >  70652 and a.z >  1081 and b.x =  9162 and b.y >  77496 and b.z >  703 and c.x not = d.x or c.y <  16101 and c.z > d.z and d.x < e.x or d.y =  89006 and  and e.x >  68111 and e.z <  7145
"1.2598536,0.0,0.0,1.4487876,-1.3832569,0.9107357,-1.3832569,0.23586434,0.84678924,0.7121273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.405275,"[8, 65]",a.x not = b.x or a.z not = b.z and b.x <  47142 and b.z =  1555
"1.2598536,0.0,0.0,1.4487876,-1.3832569,0.9107357,-0.1359488,0.23586434,0.84678924,1.4487876,0.7121273,0.23586434,-0.7060504,-1.2400949,0.012561094,1.2598536,0.84678924,0.5656936,0.4072226,-0.8543927,0.7121273,0.7121273,-1.2400949,0.23586434,-0.8347567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2.621160825,"[8, 65, 4, 65, 68, 8, 73]",a.x not = b.x or a.z not = b.z and b.x <  47142 and b.y not < c.y or b.z =  1555 and c.x =  15160 and c.y <  86416 and c.z >  2811 and d.x < e.x or d.y <  24123 and d.z >  5623 and e.x not < f.x or e.y not > f.y or  and f.z =  8676 and g.y <  88267 and g.z >  11891
"1.0356137,0.0,0.0,0.0,0.7526911,0.48391172,-1.2400949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.07452981,[19],a.x >  7477 and 
"1.0356137,0.0,0.0,-0.14969127,0.7526911,0.48391172,0.49172422,-1.183233,0.9107357,-0.14335205,0.9730142,-0.46572128,1.2598536,-0.8543927,0.84678924,-0.6549368,-1.3832569,0.5656936,1.2598536,0.012561094,-1.2400949,0.012561094,-0.8347567,-1.2400949,0.48391172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",3.280340558,"[19, 16, 99, 88, 8, 24, 8]",a.x >  7477 and a.y = b.y or a.z < b.z and b.x < c.x or b.y > c.y or b.z >  4492 and c.x <  96869 and c.y = d.y or c.z >  574 and d.y not < e.y or d.z not > e.z and e.x not = f.x or e.y not > f.y or  and f.x <  62036 and f.y < g.y or  and 
"1.0356137,0.0,0.0,-0.14969127,0.7526911,0.48391172,0.49172422,-1.183233,0.9107357,-0.14335205,0.9730142,-0.46572128,1.2598536,-0.8543927,0.84678924,-0.6549368,-1.3832569,0.5656936,1.2598536,0.012561094,-1.2400949,1.4220943,-0.8347567,-1.2400949,-0.6450625,0.7526911,0.7121273,-0.116349585,2.3883722,-1.2400949,0.84678924,0.0,0.0",3.548193679,"[19, 16, 99, 88, 8, 24, 8, 47, 10]",a.x >  7477 and a.y = b.y or a.z < b.z and b.x < c.x or b.y > c.y or b.z >  4492 and c.x <  96869 and c.y = d.y or c.z >  574 and d.y not < e.y or d.z not > e.z and e.x not = f.x or e.y not > f.y or  and f.x <  62036 and f.y < g.y or  and g.y < h.y or  and h.x >  25812 and h.y =  15249 and h.z >  12229 and 
"1.0356137,0.0,0.0,-0.14969127,0.7526911,0.48391172,0.49172422,-1.183233,0.9107357,-0.14335205,0.9730142,-0.46572128,1.2598536,-0.8543927,0.84678924,-0.6549368,-1.3832569,0.5656936,1.2598536,0.012561094,-1.2400949,1.4220943,-0.8347567,-1.2400949,-0.6450625,0.7526911,0.7121273,1.0396085,2.3883722,-1.2400949,0.84678924,0.23586434,-0.8347567,-0.11634",3.551373392,"[19, 16, 99, 88, 8, 24, 8, 47, 10, 62]",a.x >  7477 and a.y = b.y or a.z < b.z and b.x < c.x or b.y > c.y or b.z >  4492 and c.x <  96869 and c.y = d.y or c.z >  574 and d.y not < e.y or d.z not > e.z and e.x not = f.x or e.y not > f.y or  and f.x <  62036 and f.y < g.y or  and g.y < h.y or  and h.x >  25812 and h.y =  15249 and h.z >  12229 and i.y < j.y or i.z not < j.z and j.x <  5869 and j.z >  1722
"0.8648011,0.0,0.0,0.0,0.7121273,0.23586434,0.48391172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",0.926790546,[100],a.x =  96841 and 
"-0.32181007,0.0,0.0,-0.6450625,0.7121273,-1.3832569,0.4072226,-0.8543927,0.5656936,1.8512527,0.9107357,0.012561094,-1.183233,2.3883722,2.3883722,2.3883722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.80903,"[53, 10, 73, 66]",a.x =  42383 and a.y not = b.y or  and b.x =  9750 and b.y not > c.y or  and c.y <  33694 and c.z < d.z and 
"-0.14969127,0.0,0.0,1.4220943,-1.3832569,-0.8347567,-0.5171669,0.9730142,-1.3832569,-1.183233,0.9730142,0.9107357,0.7526911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.5905325,"[16, 47, 71]",a.x not = b.x or a.y >  54831 and a.z >  14941 and b.x <  50031 and b.y not = c.y or b.z < c.z and c.z >  1525
"-0.14969127,0.0,0.0,1.4220943,-1.3832569,-0.8347567,-0.5171669,0.9730142,-1.3832569,-0.14969127,0.9730142,0.9107357,-0.1359488,-1.2400949,-1.183233,-0.60370314,0.94738483,0.7121273,-0.6450625,0.48391172,2.3883722,-1.2400949,0.9730142,0.94738483,0.7121273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2.447343082,"[16, 47, 71, 16, 4, 44, 10]",a.x not = b.x or a.y >  54831 and a.z >  14941 and b.x <  50031 and b.y not = c.y or b.z < c.z and c.y > d.y or c.z >  1525 and d.y < e.y or d.z =  10725 and e.x > f.x or e.y =  57239 and e.z not < f.z and f.x = g.x or f.z < g.z and g.x <  78993 and g.z =  951
"-0.14969127,0.0,0.0,1.4220943,-1.3832569,-0.8347567,-0.5171669,0.9730142,-1.3832569,-0.14969127,0.9730142,0.9107357,-0.1359488,-1.2400949,-1.183233,-0.60370314,0.94738483,0.7121273,-0.6450625,0.48391172,2.3883722,1.145627,0.9730142,0.94738483,-0.32181007,-0.46572128,0.84678924,0.012561094,2.3883722,2.3883722,-0.8543927,0.0,0.0",2.465921482,"[16, 47, 71, 16, 4, 44, 10, 38, 53]",a.x not = b.x or a.y >  54831 and a.z >  14941 and b.x <  50031 and b.y not = c.y or b.z < c.z and c.y > d.y or c.z >  1525 and d.y < e.y or d.z =  10725 and e.x > f.x or e.y =  57239 and e.z not < f.z and f.x = g.x or f.z < g.z and g.x <  78993 and g.y > h.y or g.z =  951 and h.z <  7107 and i.z =  9296
"1.1934896,0.0,0.0,-0.5171669,-0.46572128,0.5656936,1.0396085,-1.3832569,0.9730142,1.0356137,-1.2400949,2.3883722,0.49172422,-1.3832569,0.7526911,1.2598536,0.7526911,0.84678924,1.4487876,-0.8543927,-0.8543927,-0.116349585,-0.46572128,0.84678924,0.5656936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2.071586558,"[40, 71, 62, 19, 99, 8, 65]",a.x = b.x or a.y not > b.y or a.z not = b.z and b.x not = c.x or b.y <  63337 and b.z not < c.z and c.x < d.x or c.z = d.z and d.y >  19681 and d.z < e.z and e.x >  34929 and e.y not < f.y or  and f.x =  42623 and f.y =  92469 and f.z >  6297 and 
"1.1934896,0.0,0.0,-0.5171669,-0.46572128,0.5656936,1.0396085,-1.3832569,0.9730142,1.0356137,-1.2400949,2.3883722,0.49172422,-1.3832569,0.7526911,1.2598536,0.7526911,0.84678924,1.4487876,-0.8543927,-0.8543927,-0.14335205,-0.46572128,0.84678924,0.5656936,0.94738483,-0.116349585,0.84678924,0.0,0.0,0.0,0.0,0.0",2.082695933,"[40, 71, 62, 19, 99, 8, 65, 88]",a.x = b.x or a.y not > b.y or a.z not = b.z and b.x not = c.x or b.y <  63337 and b.z not < c.z and c.x < d.x or c.z = d.z and d.y >  19681 and d.z < e.z and e.x >  34929 and e.y not < f.y or  and f.x =  42623 and f.y =  92469 and f.z >  6297 and g.x = h.x or g.y not < h.y or g.z not > h.z and 
"1.1934896,0.0,0.0,-0.5171669,-0.46572128,0.5656936,1.0396085,-1.3832569,0.9730142,1.0356137,-1.2400949,2.3883722,0.49172422,-1.3832569,0.7526911,1.2598536,0.7526911,0.84678924,1.4487876,-0.8543927,-0.8543927,-0.14335205,-0.46572128,0.84678924,1.8512527,0.94738483,-0.116349585,1.145627,0.5656936,-1.183233,0.9107357,-1.2400949,-1.3832569,0.910",2.579893437,"[40, 71, 62, 19, 99, 8, 65, 88, 66, 38]",a.x = b.x or a.y not > b.y or a.z not = b.z and b.x not = c.x or b.y <  63337 and b.z not < c.z and c.x < d.x or c.z = d.z and d.y >  19681 and d.z < e.z and e.x >  34929 and e.y not < f.y or  and f.x =  42623 and f.y =  92469 and f.z >  6297 and g.x = h.x or g.y not < h.y or g.z not > h.z and h.z not < i.z and i.x not > j.x or i.y < j.y or i.z > j.z and 
"0.0276081,0.0,0.0,0.0,0.7526911,0.9730142,0.84678924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.00410829,[57],a.x >  94480 and a.y <  35988 and 
"0.0276081,0.0,0.0,1.2598536,0.7526911,0.9730142,0.84678924,0.48391172,-0.46572128,0.9107357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.4027775,"[57, 8]",a.x >  94480 and a.y <  35988 and a.z not < b.z and 
"0.0276081,0.0,0.0,1.2598536,0.7526911,0.9730142,-0.60370314,0.48391172,-0.46572128,0.9107357,2.3883722,0.012561094,-0.8347567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.592805,"[57, 8, 44]",a.x >  94480 and a.y <  35988 and a.z not < b.z and b.y = c.y or b.z > c.z and c.y <  67797 and c.z >  13923
"0.0276081,0.0,0.0,1.2598536,0.7526911,0.9730142,-0.60370314,0.48391172,-0.46572128,-0.14335205,2.3883722,0.012561094,-1.6852578,2.3883722,-0.8543927,-1.1399735,0.9730142,-1.2400949,0.7121273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.7321553,"[57, 8, 44, 88, 61]",a.x >  94480 and a.y <  35988 and a.z not < b.z and b.y = c.y or b.z > c.z and c.y <  67797 and c.z >  13923 and d.y =  11787 and  and 
"0.0276081,0.0,0.0,1.2598536,0.7526911,0.9730142,-0.60370314,0.48391172,-0.46572128,-0.14335205,2.3883722,0.012561094,-1.6852578,2.3883722,-0.8543927,1.3560739,0.9730142,-1.2400949,0.7121273,-0.8543927,-1.183233,0.9730142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2.00559555,"[57, 8, 44, 88, 61, 98]",a.x >  94480 and a.y <  35988 and a.z not < b.z and b.y = c.y or b.z > c.z and c.y <  67797 and c.z >  13923 and d.y =  11787 and  and e.y < f.y or  and f.x =  39280 and f.z <  5213
"0.49172422,0.0,0.0,0.0,0.7526911,-1.183233,-0.8347567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.186160153,[99],a.x >  3327 and a.z >  2183
"0.49172422,0.0,0.0,-1.2702312,0.7526911,-1.183233,0.0276081,2.3883722,-1.183233,0.9107357,-0.8543927,2.3883722,0.94738483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.6203,"[99, 28, 57]",a.x >  3327 and a.z >  2183 and b.y < c.y or b.z > c.z and c.x =  71392 and 
"0.49172422,0.0,0.0,-1.2702312,0.7526911,-1.183233,0.0276081,2.3883722,-1.183233,-0.6549368,-0.8543927,2.3883722,1.7683835,0.012561094,-0.8543927,0.4072226,2.3883722,-0.8347567,-1.6852578,0.9107357,0.7526911,-0.116349585,0.012561094,0.23586434,0.94738483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.85659125,"[99, 28, 57, 24, 106, 73, 61]",a.x >  3327 and a.z >  2183 and b.y < c.y or b.z > c.z and c.x =  71392 and c.z > d.z and d.x <  55019 and d.z =  3667 and e.y >  53248 and e.z <  7803 and f.x > g.x or f.y >  10054 and  and g.x <  38881 and 
"0.49172422,0.0,0.0,-1.2702312,0.7526911,-1.183233,0.0276081,2.3883722,-1.183233,-0.6549368,-0.8543927,2.3883722,1.7683835,0.012561094,-0.8543927,0.4072226,2.3883722,-0.8347567,-1.6852578,0.9107357,0.7526911,1.2598536,0.012561094,0.23586434,-0.1359488,0.012561094,-1.183233,0.010832735,0.5656936,0.84678924,-0.116349585,0.7121273,0.84678924,0.01256",2.127147656,"[99, 28, 57, 24, 106, 73, 61, 8, 4, 13]",a.x >  3327 and a.z >  2183 and b.y < c.y or b.z > c.z and c.x =  71392 and c.z > d.z and d.x <  55019 and d.z =  3667 and e.y >  53248 and e.z <  7803 and f.x > g.x or f.y >  10054 and  and g.x <  38881 and g.z > h.z and h.x <  79277 and h.y < i.y or h.z =  3857 and i.z >  4344 and j.x =  95305 and 
"1.2598536,0.0,0.0,-0.503954,0.9730142,0.9107357,-0.46572128,0.012561094,0.9107357,0.7526911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.427775,"[8, 49]",a.x <  44155 and a.y > b.y or a.z = b.z and b.z >  11589
"1.2598536,0.0,0.0,-0.503954,0.9730142,0.9107357,1.2598536,0.012561094,0.9107357,0.7526911,-1.1399735,-1.3832569,-0.116349585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2.177778,"[8, 49, 8]",a.x <  44155 and a.y > b.y or a.z = b.z and b.y > c.y or b.z >  11589 and c.x =  45223 and c.z >  4647
"1.2598536,0.0,0.0,-0.503954,0.9730142,0.9107357,1.2598536,0.012561094,0.9107357,1.8512527,-1.1399735,-1.3832569,0.010832735,2.3883722,-0.8347567,-1.183233,0.94738483,-0.8347567,-0.46572128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2.43952785,"[8, 49, 8, 66, 13]",a.x <  44155 and a.y > b.y or a.z = b.z and b.y > c.y or b.z >  11589 and c.x =  45223 and c.y not = d.y or c.z >  4647 and d.y >  44957 and d.z < e.z and e.y >  63658 and 
"1.2598536,0.0,0.0,-0.503954,0.9730142,0.9107357,1.2598536,0.012561094,0.9107357,1.8512527,-1.1399735,-1.3832569,0.010832735,2.3883722,-0.8347567,0.4397452,0.94738483,-0.8347567,-0.46572128,0.84678924,0.012561094,0.012561094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2.486403285,"[8, 49, 8, 66, 13, 23]",a.x <  44155 and a.y > b.y or a.z = b.z and b.y > c.y or b.z >  11589 and c.x =  45223 and c.y not = d.y or c.z >  4647 and d.y >  44957 and d.z < e.z and e.x > f.x or e.y >  63658 and  and f.y <  4558 and f.z <  372
"1.2598536,0.0,0.0,-0.503954,0.9730142,0.9107357,1.2598536,0.012561094,0.9107357,1.8512527,-1.1399735,-1.3832569,0.010832735,2.3883722,-0.8347567,0.4397452,0.94738483,-0.8347567,0.4072226,0.84678924,0.012561094,1.8512527,0.7526911,0.23586434,-0.116349585,0.5656936,2.3883722,-0.8543927,0.0,0.0,0.0,0.0,0.0",2.556965356,"[8, 49, 8, 66, 13, 23, 73, 66]",a.x <  44155 and a.y > b.y or a.z = b.z and b.y > c.y or b.z >  11589 and c.x =  45223 and c.y not = d.y or c.z >  4647 and d.y >  44957 and d.z < e.z and e.x > f.x or e.y >  63658 and  and f.x not < g.x or f.y <  4558 and f.z <  372 and g.x >  25102 and g.y <  361 and g.z >  14557 and h.z =  3140
"-1.0694515,0.0,0.0,-0.1359488,-1.3832569,0.84678924,0.010832735,2.3883722,-0.8543927,-0.6549368,0.012561094,0.94738483,-0.5171669,-0.8543927,0.5656936,-1.183233,0.84678924,-0.116349585,0.012561094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.783406025,"[69, 4, 13, 24, 71]",a.x not = b.x or a.y not < b.y or a.z >  3752 and b.y =  42364 and b.z =  1340 and c.x <  20846 and c.y > d.y or c.z =  4988 and d.x =  22383 and d.y not > e.y or  and e.z <  6282
"-1.0694515,0.0,0.0,-0.1359488,-1.3832569,0.84678924,0.010832735,2.3883722,-0.8543927,-0.6549368,0.012561094,0.94738483,-0.5171669,-0.8543927,0.5656936,-0.7060504,0.84678924,-0.116349585,-1.2613575,0.7121273,-0.8347567,-0.7060504,-0.8543927,-0.116349585,0.9730142,0.9730142,-0.8543927,0.23586434,0.0,0.0,0.0,0.0,0.0",2.890447825,"[69, 4, 13, 24, 71, 68, 14, 68]",a.x not = b.x or a.y not < b.y or a.z >  3752 and b.y =  42364 and b.z =  1340 and c.x <  20846 and c.y > d.y or c.z =  4988 and d.x =  22383 and d.y not > e.y or  and e.x not < f.x or e.z <  6282 and f.y >  95805 and f.z <  5528 and g.x =  72524 and g.y >  88645 and g.z <  6486 and h.x <  88946 and h.y =  49341 and h.z <  13467
"1.0356137,0.0,0.0,-0.7060504,-0.116349585,0.23586434,1.0356137,2.3883722,0.012561094,-0.1359488,-0.8347567,-0.8347567,1.2598536,0.9107357,2.3883722,0.042750955,0.23586434,-0.116349585,-0.32181007,0.9730142,0.7121273,1.0396085,-1.1399735,-1.3832569,-0.116349585,0.012561094,-0.116349585,0.94738483,0.0,0.0,0.0,0.0,0.0",1.957069425,"[19, 68, 19, 4, 8, 64, 53, 62]",a.x >  71918 and a.y <  32125 and a.z >  5020 and b.y <  16205 and  and c.x >  28064 and c.y >  857 and c.z >  7933 and d.x > e.x or  and e.x <  54004 and e.y >  75621 and e.z < f.z and f.x <  17074 and f.y =  35504 and f.z = g.z and g.x =  29204 and g.y not = h.y or  and h.x <  3293 and h.y >  61229 and 
"-0.8544064,0.0,0.0,0.042750955,-0.46572128,-1.2400949,1.4487876,2.3883722,0.94738483,1.0396085,0.9730142,0.94738483,1.2598536,-0.116349585,0.9107357,-0.14335205,-0.116349585,0.84678924,0.7121273,0.48391172,0.48391172,-0.8347567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2.33684325,"[59, 64, 65, 62, 8, 88]",a.x = b.x or a.z =  3693 and b.y > c.y or b.z > c.z and c.y > d.y or c.z > d.z and d.x >  27614 and d.z <  6437 and e.x >  74940 and e.y not < f.y or e.z =  9468 and f.z >  725
"1.1934896,0.0,0.0,-0.1359488,0.94738483,-1.3832569,0.84678924,0.23586434,-0.8543927,0.94738483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.652775,"[40, 4]",a.x > b.x or a.y not = b.y or a.z not < b.z and b.x <  38306 and b.y =  79459 and 
